feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",C1318464,Occupational therapy regime,Occupational therapy regime. Skilled treatment that helps individuals achieve independence in all facets of their lives. It assists in the development of skills needed for independent living.,0,0.497,0.0,0.0,0.0,0.0,0.4613,0.005,0.0002,"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",0.11,0.11,2,0,0.0
"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",C1948125,occupational therapy care,occupational therapy care. Assessment/diagnosis and treatment provided by occupational therapists and their staff or assistants.,0,0.482,0.0,0.0,0.0,0.0,0.4613,0.005,0.0002,"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",0.11,0.11,99,10,inf
"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",C0034996,Vocational rehabilitation,Vocational rehabilitation. Training of the mentally or physically disabled in work skills so they may be returned to regular employment utilizing these skills.,0,0.462,0.0,0.0,0.0,0.0,0.4613,0.005,0.0002,"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",0.11,0.11,2,0,0.0
Infection/inflammation of internal prosthetic device; implant; and graft,C0021102,Implants,Implants. A prosthesis placed permanently in tissue.,0,0.428,0.0,0.0,0.0,0.0,0.4583,0.001,0.0005,Infection/inflammation of internal prosthetic device; implant; and graft,0.21,0.21,2,1,0.0
Infection/inflammation of internal prosthetic device; implant; and graft,C0021107,Implantation procedure,Implantation procedure. A surgical procedure that places something in the human body.,0,0.402,0.0,0.0,0.0,0.0,0.4583,0.001,0.0005,Infection/inflammation of internal prosthetic device; implant; and graft,0.21,0.21,2,12,0.0
Infection/inflammation of internal prosthetic device; implant; and graft,C0332837,Traumatic implants,Traumatic implants. ,0,0.385,0.0,0.0,0.0,0.0,0.4583,0.001,0.0005,Infection/inflammation of internal prosthetic device; implant; and graft,0.21,0.21,2,0,0.0
Infection/inflammation of internal prosthetic device; implant; and graft,C0181074,Graft material,"Graft material. Tissues obtained from a donor or produced artificially that are intended to replace a patient's diseased or injured tissue (i.e., grafts). Grafts used in humans may be of biological origin, obtained from the body of the same person (i.e., autograft), from another person (i.e., allograft), or from a different species (i.e., xenografts); of artificial origin, made from synthetic (e.g., Dacron, ceramic) materials; or made from a combination of natural and synthetic materials, including living elements and synthetic materials developed using bioengineering techniques (i.e., bioartificial). Dedicated grafts for particular tissues are available, including bone, skin, blood vessel, tendon, and dura mater.",0,0.379,0.0,0.0,0.0,0.0,0.4583,0.001,0.0005,Infection/inflammation of internal prosthetic device; implant; and graft,0.21,0.21,2,26,0.38
Infection/inflammation of internal prosthetic device; implant; and graft,C0332835,Transplanted tissue,"Transplanted tissue. Organs, tissues, or cells taken from the body for grafting into another area of the same body or into another individual.",0,0.331,0.0,0.0,0.0,0.0,0.4583,0.001,0.0005,Infection/inflammation of internal prosthetic device; implant; and graft,0.21,0.21,2,14,0.01
Other chronic nonalcoholic liver disease,C0221388,Chronic nonalcoholic liver disease,Chronic nonalcoholic liver disease. ,0,0.969,0.0,0.0,0.0,0.0017,0.453,0.002,0.0009,Other chronic nonalcoholic liver disease,0.21,0.21,2,16,16.0
Y95 - Nosocomial condition,C0481388,Nosocomial condition,Nosocomial condition. ,0,0.422,0.0,0.0,0.0,0.0011,0.4377,0.001,0.0005,Y95 - Nosocomial condition,0.06,0.06,2,0,0.0
Complication due to other implant and internal device,C0009566,Complication,"Complication. Any disease or disorder that occurs during the course of, or because of, another disease, treatment, or procedure.",0,0.601,0.0,0.0,0.0,0.0022,0.4351,0.006,0.0,Complication due to other implant and internal device,0.25,0.25,2,6,0.0
Complication due to other implant and internal device,C4032686,No Complication,No Complication. An indication that no complication occurred.,0,0.224,0.0,0.0,0.0,0.0022,0.4351,0.006,0.0,Complication due to other implant and internal device,0.25,0.25,99,17,inf
Complication due to other implant and internal device,C0021102,Implants,Implants. A prosthesis placed permanently in tissue.,0,0.514,0.0,0.0,0.0,0.0022,0.4351,0.006,0.0,Complication due to other implant and internal device,0.25,0.25,2,1,0.0
Complication due to other implant and internal device,C0021107,Implantation procedure,Implantation procedure. A surgical procedure that places something in the human body.,0,0.523,0.0,0.0,0.0,0.0022,0.4351,0.006,0.0,Complication due to other implant and internal device,0.25,0.25,2,12,0.0
Complication due to other implant and internal device,C0332837,Traumatic implants,Traumatic implants. ,0,0.535,0.0,0.0,0.0,0.0022,0.4351,0.006,0.0,Complication due to other implant and internal device,0.25,0.25,2,0,0.0
Ever had surgery for glaucoma or high eye pressure Left eye only,C0038894,Surgery specialty,Surgery specialty. The branch of medical science that treats disease or injury by operative procedures.,0,0.249,0.0,1.0,0.2,0.0,0.4236,-0.002,0.0,Ever had surgery for glaucoma or high eye pressure_Left eye only,0.1,0.1,99,12,inf
Ever had surgery for glaucoma or high eye pressure Left eye only,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.314,0.0,1.0,0.2,0.0,0.4236,-0.002,0.0,Ever had surgery for glaucoma or high eye pressure_Left eye only,0.1,0.1,99,0,0.0
Ever had surgery for glaucoma or high eye pressure Left eye only,C0017601,Glaucoma,"Glaucoma. An ocular disease, occurring in many forms, having as its primary characteristics an unstable or a sustained increase in the intraocular pressure which the eye cannot withstand without damage to its structure or impairment of its function. The consequences of the increased pressure may be manifested in a variety of symptoms, depending upon type and severity, such as excavation of the optic disk, hardness of the eyeball, corneal anesthesia, reduced visual acuity, seeing of colored halos around lights, disturbed dark adaptation, visual field defects, and headaches. (Dictionary of Visual Science, 4th ed)",0,0.516,0.0,1.0,0.2,0.0,0.4236,-0.002,0.0,Ever had surgery for glaucoma or high eye pressure_Left eye only,0.1,0.1,2,0,0.0
Ever had surgery for glaucoma or high eye pressure Left eye only,C0234708,Raised intraocular pressure (finding),Raised intraocular pressure (finding). Increased pressure of the intraocular fluid in the eye.,0,0.447,0.0,1.0,0.2,0.0,0.4236,-0.002,0.0,Ever had surgery for glaucoma or high eye pressure_Left eye only,0.1,0.1,2,4,0.02
Ever had surgery for glaucoma or high eye pressure Left eye only,C0229090,Left eye structure,Left eye structure. The eye positioned in the left orbit.,0,0.44,0.0,1.0,0.2,0.0,0.4236,-0.002,0.0,Ever had surgery for glaucoma or high eye pressure_Left eye only,0.1,0.1,2,22,1.57
Paroxysmal supraventricular tachycardia,C0030590,Paroxysmal supraventricular tachycardia,Paroxysmal supraventricular tachycardia. periods of very rapid heart beats that begin and end abruptly,0,0.952,0.0,0.0,0.0,0.0001,0.4225,-0.001,0.0005,Paroxysmal supraventricular tachycardia,-0.15,-0.15,2,0,0.0
Paroxysmal supraventricular tachycardia,C2108093,continuous electrocardiogram - paroxysmal supraventricular tachycardia,continuous electrocardiogram - paroxysmal supraventricular tachycardia. An electrocardiographic finding of episodic supraventricular tachycardia with abrupt onset and termination.,0,0.817,0.0,0.0,0.0,0.0001,0.4225,-0.001,0.0005,Paroxysmal supraventricular tachycardia,-0.15,-0.15,99,13,inf
Behavioural and miscellaneous addictions A behaviour,C0278076,Behavioral tic,"Behavioral tic. Habitual, repeated, rapid contraction of certain muscles, resulting in stereotyped individualized actions that can be voluntarily suppressed for only brief periods. They often involve the face, vocal cords, neck, and less often the extremities. Examples include repetitive throat clearing, vocalizations, sniffing, pursing the lips, and excessive blinking. Tics tend to be aggravated by emotional stress. When frequent they may interfere with speech and INTERPERSONAL RELATIONS. Conditions which feature frequent and prominent tics as a primary manifestation of disease are referred to as TIC DISORDERS. (From Adams et al., Principles of Neurology, 6th ed, pp109-10)",0,0.403,0.0,0.0,0.0,0.0,0.4174,-0.002,0.0,Behavioural and miscellaneous addictions_A behaviour,0.07,0.1,2,23,0.18
Behavioural and miscellaneous addictions A behaviour,C0085281,Addictive Behavior,"Addictive Behavior. The observable, measurable, and often pathological activity of an organism that portrays its inability to overcome a habit resulting in an insatiable craving for a substance or for performing certain acts. The addictive behavior includes the emotional and physical overdependence on the object of habit in increasing amount or frequency.",0,0.761,0.0,0.0,0.0,0.0,0.4174,-0.002,0.0,Behavioural and miscellaneous addictions_A behaviour,0.07,0.1,2,0,0.0
Behavioural and miscellaneous addictions A behaviour,C0004927,Behavior,Behavior. The observable response of a man or animal to a situation.,0,0.333,0.0,0.0,0.0,0.0,0.4174,-0.002,0.0,Behavioural and miscellaneous addictions_A behaviour,0.07,0.1,2,0,0.0
Ever had refractive laser eye surgery Both eyes,C0015392,Eye,Eye. The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.,0,0.371,0.0,0.0,0.0,0.0,0.4078,0.002,0.0,Ever had refractive laser eye surgery_Both eyes,0.08,0.08,2,11,0.0
Other disorders of stomach and duodenum,C0038351,Stomach,Stomach. An organ of digestion situated in the left upper quadrant of the abdomen between the termination of the ESOPHAGUS and the beginning of the DUODENUM.,0,0.579,0.0,0.0,0.0,0.0005,0.4062,0.002,0.0001,Other disorders of stomach and duodenum,0.13,0.13,2,0,0.0
Other disorders of stomach and duodenum,C3714551,Stomach structure,"Stomach structure. An area of the stomach, not otherwise specified.",0,0.614,0.0,0.0,0.0,0.0005,0.4062,0.002,0.0001,Other disorders of stomach and duodenum,0.13,0.13,99,0,0.0
Other disorders of stomach and duodenum,C4266636,Abdomen>Stomach,Abdomen>Stomach. ,0,0.505,0.0,0.0,0.0,0.0005,0.4062,0.002,0.0001,Other disorders of stomach and duodenum,0.13,0.13,99,29,inf
Other disorders of stomach and duodenum,C0013303,Duodenum,Duodenum. The shortest and widest portion of the SMALL INTESTINE adjacent to the PYLORUS of the STOMACH. It is named for having the length equal to about the width of 12 fingers.,0,0.546,0.0,0.0,0.0,0.0005,0.4062,0.002,0.0001,Other disorders of stomach and duodenum,0.13,0.13,2,0,0.0
Other disorders of stomach and duodenum,C0391903,Duodenum and duodenum,Duodenum and duodenum. ,0,0.609,0.0,0.0,0.0,0.0005,0.4062,0.002,0.0001,Other disorders of stomach and duodenum,0.13,0.13,99,0,0.0
(LDL SF) low density lipoprotein cholesterol genetic risk,,,,0,1.0,0.0,0.0,0.0,0.008,0.8605,0.001,0.0003,(LDL_SF) low density lipoprotein cholesterol genetic risk,0.1,0.2,2,7,0.02
Ever had refractive laser eye surgery Both eyes,,,,0,1.0,0.0,0.0,0.0,0.0,0.4078,0.002,0.0,Ever had refractive laser eye surgery_Both eyes,0.08,0.08,2,7,0.02
Potassium in urine result flag infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.5637,-0.001,0.0,Potassium in urine result flag_infrequent_,-0.0,-0.0,2,7,0.02
M25.56 - Pain in joint (Lower leg),,,,0,1.0,0.0,0.0,0.0,0.0019,0.8268,0.003,0.0003,M25.56 - Pain in joint (Lower leg),0.13,0.13,2,7,0.02
Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,,,,0,1.0,0.0,0.0,0.0,0.0016,0.8181,0.001,0.0003,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,0.01,0.01,2,7,0.02
Chest pain or discomfort Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.814,-0.0,0.0001,Chest pain or discomfort_Prefer not to answer,0.1,0.1,2,7,0.02
Z02.8 - Other examinations for administrative purposes,,,,0,1.0,0.0,0.0,0.0,0.0027,0.8414,-0.004,0.0,Z02.8 - Other examinations for administrative purposes,-0.03,0.01,2,7,0.02
Ever had refractive laser eye surgery Left eye only,,,,0,1.0,0.0,0.0,0.0,0.0,0.7388,-0.001,0.0004,Ever had refractive laser eye surgery_Left eye only,0.04,0.04,2,7,0.02
Atopic/contact dermatitis due to other or unspecified,,,,0,1.0,0.0,0.0,0.0,0.0,0.5276,0.001,0.0,Atopic/contact dermatitis due to other or unspecified,0.15,0.15,2,7,0.02
Behavioural and miscellaneous addictions Something else not mentioned|A behaviour,,,,0,1.0,0.0,0.0,0.0,0.0,0.6846,0.001,0.0,Behavioural and miscellaneous addictions_Something else not mentioned|A behaviour,0.07,0.13,2,7,0.02
Z98.0 - Intestinal bypass and anastomosis status,,,,0,1.0,0.0,0.0,0.0,0.0,0.7894,0.003,0.0005,Z98.0 - Intestinal bypass and anastomosis status,-0.04,-0.04,2,7,0.02
Z60.2 - Living alone,,,,0,1.0,0.0,0.0,0.0,0.001,0.6824,0.001,0.0,Z60.2 - Living alone,-0.05,-0.05,2,7,0.02
Z90.7 - Acquired absence of genital organ (s),,,,0,1.0,0.0,0.0,0.0,0.0072,0.7939,0.006,0.0,Z90.7 - Acquired absence of genital organ(s),0.06,0.06,2,7,0.02
Z09.0 - Follow-up examination after surgery for other conditions,,,,0,1.0,0.0,0.0,0.0,0.0043,0.7248,0.005,0.0,Z09.0 - Follow-up examination after surgery for other conditions,0.14,0.14,2,7,0.02
Ever had surgery for glaucoma or high eye pressure Left eye only,,,,0,1.0,0.0,0.0,0.0,0.0,0.4236,-0.002,0.0,Ever had surgery for glaucoma or high eye pressure_Left eye only,0.1,0.1,2,7,0.02
Z09.9 - Follow-up examination after unspecified treatment for other conditions,,,,0,1.0,0.0,0.0,0.0,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,2,7,0.02
Complication of internal orthopedic device,,,,0,1.0,0.0,0.0,0.0,0.0079,0.7248,0.004,0.0007,Complication of internal orthopedic device,0.37,0.37,2,7,0.02
Ever addicted to illicit or recreational drugs infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002,Ever addicted to illicit or recreational drugs_infrequent_,-0.01,-0.01,2,7,0.02
Effects of other external causes,,,,0,1.0,0.0,0.0,0.0,0.002,0.5648,0.0,0.0,Effects of other external causes,0.21,0.21,2,7,0.02
Hot drink temperature Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.6564,0.001,0.0004,Hot drink temperature_Prefer not to answer,0.01,0.04,2,7,0.02
Ever had refractive laser eye surgery Right eye only,,,,0,1.0,0.0,0.0,0.0,0.0,0.697,0.001,0.0009,Ever had refractive laser eye surgery_Right eye only,0.02,0.02,2,7,0.02
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",,,,0,1.0,0.0,0.0,0.0,0.0,0.4848,0.001,0.0006,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.1,0.12,2,7,0.02
Single episode of probable major depression,,,,0,1.0,0.0,0.0,0.0,0.0,0.5342,0.001,0.0001,Single episode of probable major depression_Yes,-0.05,-0.05,2,7,0.02
Complication due to other implant and internal device,,,,0,1.0,0.0,0.0,0.0,0.0022,0.4351,0.006,0.0,Complication due to other implant and internal device,0.25,0.25,2,7,0.02
Z95.8 - Presence of other cardiac and vascular implants and grafts,,,,0,1.0,0.0,0.0,0.0,0.0,0.8965,0.003,0.0003,Z95.8 - Presence of other cardiac and vascular implants and grafts,0.01,0.01,2,7,0.02
"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",,,,0,1.0,0.0,0.0,0.0,0.0,0.4613,0.005,0.0002,"Z50.7 - Occupational therapy and vocational rehabilitation, not elsewhere classified",0.11,0.11,2,7,0.02
Rash and other nonspecific skin eruption,,,,0,1.0,0.0,0.0,0.0,0.0,0.8477,0.002,0.0,Rash and other nonspecific skin eruption,0.16,0.16,2,7,0.02
Infection/inflammation of internal prosthetic device; implant; and graft,,,,0,1.0,0.0,0.0,0.0,0.0,0.4583,0.001,0.0005,Infection/inflammation of internal prosthetic device; implant; and graft,0.21,0.21,2,7,0.02
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed",,,,0,1.0,0.0,0.0,0.0,0.0,0.953,0.0,0.0,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_35",0.07,0.07,2,7,0.02
Ever had refractive laser eye surgery,,,,0,1.0,0.0,0.0,0.0,0.0,0.8708,0.0,0.0004,Ever had refractive laser eye surgery_Do not know,0.14,0.14,2,7,0.02
Ever had surgery for glaucoma or high eye pressure,,,,0,1.0,0.0,0.0,0.0,0.0,0.9506,0.0,0.0,Ever had surgery for glaucoma or high eye pressure_Do not know,0.16,0.16,2,7,0.02
Z86.1 - Personal history of infectious and parasitic diseases,,,,0,1.0,0.0,0.0,0.0,0.0009,0.9377,0.004,0.0005,Z86.1 - Personal history of infectious and parasitic diseases,0.06,0.06,2,7,0.02
Sodium in urine result flag infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7389,-0.001,0.0,Sodium in urine result flag_infrequent_,0.03,0.13,2,7,0.02
Aphasia/speech disturbance,,,,0,1.0,0.0,0.0,0.0,0.0,0.505,0.004,0.0002,Aphasia/speech disturbance,0.25,0.25,2,7,0.02
Contra-indications for spirometry,,,,0,1.0,0.0,0.0,0.0,0.0,0.9832,-0.0,0.0006,Contra-indications for spirometry_None,-0.03,-0.03,2,7,0.02
Allergy/adverse effect of penicillin,,,,0,1.0,0.0,0.0,0.0,0.022,0.8852,0.004,0.0007,Allergy/adverse effect of penicillin,0.04,0.14,2,7,0.02
"Panic attack caused by medical condition, medication, drugs or alcohol Prefer not to answer",,,,0,1.0,0.0,0.0,0.0,0.0,0.942,-0.0,0.0003,"Panic attack caused by medical condition, medication, drugs or alcohol_Prefer not to answer",-0.12,-0.12,2,7,0.02
Z08.0 - Follow-up examination after surgery for malignant neoplasm,,,,0,1.0,0.0,0.0,0.0,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,2,7,0.02
Y95 - Nosocomial condition,,,,0,1.0,0.0,0.0,0.0,0.0011,0.4377,0.001,0.0005,Y95 - Nosocomial condition,0.06,0.06,2,7,0.02
"M10.99 - Gout, unspecified (Site unspecified)",,,,0,1.0,0.0,0.0,0.0,0.0001,0.4803,-0.001,0.0007,"M10.99 - Gout, unspecified (Site unspecified)",0.13,0.16,2,7,0.02
Z03.5 - Observation for other suspected cardiovascular diseases,,,,0,1.0,0.0,0.0,0.0,0.0001,0.967,-0.002,0.0,Z03.5 - Observation for other suspected cardiovascular diseases,0.02,0.02,2,7,0.02
Complications of transplants and reattached limbs,,,,0,1.0,0.0,0.0,0.0,0.0038,0.773,0.003,0.0007,Complications of transplants and reattached limbs,0.18,0.18,2,7,0.02
"Z13.9 - Special screening examination, unspecified",,,,0,1.0,0.0,0.0,0.0,0.0004,0.6051,0.001,0.0004,"Z13.9 - Special screening examination, unspecified",0.03,0.03,2,7,0.02
Age macular degeneration diagnosed infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.6876,-0.001,0.0004,Age macular degeneration diagnosed_infrequent_,0.22,0.22,2,7,0.02
"K64.9 - Haemorrhoids, unspecified",,,,0,1.0,0.0,0.0,0.0,0.0002,0.5562,0.003,0.0,"K64.9 - Haemorrhoids, unspecified",-0.07,-0.07,2,7,0.02
