feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
"Other diseases of respiratory system, NEC",C0282686,Respiratory System Agents,Respiratory System Agents. Drugs used for their effects on the respiratory system.,0,0.471,0.0,0.0,0.0,0.0006,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.22,0.31,2
"Other diseases of respiratory system, NEC",C3541375,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS. ,0,0.446,0.0,0.0,0.0,0.0006,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.22,0.31,99
pulmonary,C0024109,Lung,Lung. Either of the pair of organs occupying the cavity of the thorax that effect the aeration of the blood.,0,0.576,0.0,0.0,0.0,0.0006,0.0,0.032,0.0004,"Non-cancer illness code, self-reported | Array 2__pulmonary",0.99,91295,"Non-cancer illness code, self-reported | Array 2__pulmonary < 0.22",0.14,0.14,2
pulmonary,C2709248,Pulmonary (qualifier value),"Pulmonary (qualifier value). Relating to the lungs as the intended site of administration, where the pharmaceutical product is administered, usually by inhalation, for local action in the lower respiratory tract or for systemic action after absorption via the lower respiratory tract.",0,0.603,0.0,0.0,0.0,0.0006,0.0,0.032,0.0004,"Non-cancer illness code, self-reported | Array 2__pulmonary",0.99,91295,"Non-cancer illness code, self-reported | Array 2__pulmonary < 0.22",0.14,0.14,99
Umbilical hernia,C1306503,Congenital exomphalos,"Congenital exomphalos. A HERNIA due to an imperfect closure or weakness of the umbilical ring. It appears as a skin-covered protrusion at the UMBILICUS during crying, coughing, or straining. The hernia generally consists of OMENTUM or SMALL INTESTINE. The vast majority of umbilical hernias are congenital but can be acquired due to severe abdominal distention.",0,0.846,0.0,1.0,0.5,0.0006,0.0074,-0.005,0.0002,Umbilical hernia,1.0,89838,-1.20 <= Umbilical hernia < 0.56,0.16,0.16,2
Epistaxis or throat hemorrhage,C0014591,Epistaxis,Epistaxis. Bleeding from the nose.,0,0.776,0.0,0.0,0.0,0.0005,0.0024,-0.005,0.0004,Epistaxis or throat hemorrhage,0.99,90943,-0.65 <= Epistaxis or throat hemorrhage < 8.90,0.09,0.09,2
Epistaxis or throat hemorrhage,C0576995,Pharyngeal Hemorrhage,Pharyngeal Hemorrhage. Bleeding originating from the pharynx.,0,0.673,0.0,0.0,0.0,0.0005,0.0024,-0.005,0.0004,Epistaxis or throat hemorrhage,0.99,90943,-0.65 <= Epistaxis or throat hemorrhage < 8.90,0.09,0.09,99
Phlebitis and thrombophlebitis of lower extremities,C0031542,Phlebitis,"Phlebitis. Inflammation of a vein, often a vein in the leg. Phlebitis associated with a blood clot is called (THROMBOPHLEBITIS).",0,0.801,0.0,0.0,0.0,0.0005,0.079,-0.004,0.0003,Phlebitis and thrombophlebitis of lower extremities,1.0,90658,-2.20 <= Phlebitis and thrombophlebitis of lower extremities < 6.70,0.11,0.16,2
Phlebitis and thrombophlebitis of lower extremities,C0040046,Thrombophlebitis,Thrombophlebitis. Inflammation of a vein associated with a blood clot (THROMBUS).,0,0.717,0.0,0.0,0.0,0.0005,0.079,-0.004,0.0003,Phlebitis and thrombophlebitis of lower extremities,1.0,90658,-2.20 <= Phlebitis and thrombophlebitis of lower extremities < 6.70,0.11,0.16,2
Phlebitis and thrombophlebitis of lower extremities,C0023216,Lower Extremity,"Lower Extremity. The region of the lower limb in animals, extending from the gluteal region to the FOOT, and including the BUTTOCKS; HIP; and LEG.",0,0.606,0.0,0.0,0.0,0.0005,0.079,-0.004,0.0003,Phlebitis and thrombophlebitis of lower extremities,1.0,90658,-2.20 <= Phlebitis and thrombophlebitis of lower extremities < 6.70,0.11,0.16,2
Phlebitis and thrombophlebitis of lower extremities,C0448188,Bone structure of lower limb,Bone structure of lower limb. A bone of the leg (lower extremity).,0,0.548,0.0,0.0,0.0,0.0005,0.079,-0.004,0.0003,Phlebitis and thrombophlebitis of lower extremities,1.0,90658,-2.20 <= Phlebitis and thrombophlebitis of lower extremities < 6.70,0.11,0.16,2
myocardial infarction,C0027051,Myocardial Infarction,Myocardial Infarction. NECROSIS of the MYOCARDIUM caused by an obstruction of the blood supply to the heart (CORONARY CIRCULATION).,0,0.756,0.0,0.0,0.0,0.0005,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__myocardial infarction",1.57,4617,"Non-cancer illness code, self-reported | Array 0__myocardial infarction >= 0.19",0.1,0.1,2
myocardial infarction,C0155668,Old myocardial infarction,"Old myocardial infarction. Documented history of previous myocardial infarction (MI), typically with objective evidence via positive biomarkers of myocardial necrosis.",0,0.713,0.0,0.0,0.0,0.0005,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__myocardial infarction",1.57,4617,"Non-cancer illness code, self-reported | Array 0__myocardial infarction >= 0.19",0.1,0.1,2
asthma,C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.508,0.0,0.0,0.0,0.0005,0.0,0.026,0.0003,"Non-cancer illness code, self-reported | Array 1__asthma",1.36,4004,"Non-cancer illness code, self-reported | Array 1__asthma >= 0.50",0.09,0.16,2
Abnormal findings examination of lungs,C0205161,Abnormal,"Abnormal. Deviating in any way from the state, position, structure, condition, behavior, or rule which is considered a norm.",0,0.2,0.0,0.0,0.0,0.0005,0.0845,-0.002,0.0002,Abnormal findings examination of lungs,1.0,91075,-3.20 <= Abnormal findings examination of lungs < 8.40,0.2,0.29,2
Abnormal findings examination of lungs,C2607943,findings aspects,findings aspects. ,0,0.352,0.0,0.0,0.0,0.0005,0.0845,-0.002,0.0002,Abnormal findings examination of lungs,1.0,91075,-3.20 <= Abnormal findings examination of lungs < 8.40,0.2,0.29,99
Abnormal findings examination of lungs,C0582103,Medical Examination,"Medical Examination. An appraisal or evaluation of a patient's condition by a clinician that is based on a physical exam, medical history, and the patient's account of symptoms.",0,0.158,0.0,0.0,0.0,0.0005,0.0845,-0.002,0.0002,Abnormal findings examination of lungs,1.0,91075,-3.20 <= Abnormal findings examination of lungs < 8.40,0.2,0.29,2
Abnormal findings examination of lungs,C4321457,Examination,Examination. A formal or careful inspection of an object or subject.,0,0.216,0.0,0.0,0.0,0.0005,0.0845,-0.002,0.0002,Abnormal findings examination of lungs,1.0,91075,-3.20 <= Abnormal findings examination of lungs < 8.40,0.2,0.29,99
Abnormal findings examination of lungs,C0024109,Lung,Lung. Either of the pair of organs occupying the cavity of the thorax that effect the aeration of the blood.,0,0.485,0.0,0.0,0.0,0.0005,0.0845,-0.002,0.0002,Abnormal findings examination of lungs,1.0,91075,-3.20 <= Abnormal findings examination of lungs < 8.40,0.2,0.29,2
Congenital anomalies of great vessels,C0000768,Congenital Abnormality,Congenital Abnormality. Malformations of organs or body parts during development in utero.,0,0.48,0.0,0.0,0.0,0.0005,0.1697,0.005,0.0002,Congenital anomalies of great vessels,1.0,90650,-2.30 <= Congenital anomalies of great vessels < 0.41,0.03,0.03,2
Congenital anomalies of great vessels,C0266292,Congenital anomaly of the kidney,Congenital anomaly of the kidney. An abnormality of the kidney. [HPO:probinson],0,0.329,0.0,0.0,0.0,0.0005,0.1697,0.005,0.0002,Congenital anomalies of great vessels,1.0,90650,-2.30 <= Congenital anomalies of great vessels < 0.41,0.03,0.03,2
Congenital anomalies of great vessels,C0225991,Structure of great blood vessel (organ),"Structure of great blood vessel (organ). Any of the major arteries or veins attached to the cardiac atria or ventricles. This includes the aorta, superior and inferior vena cava and the pulmonary arteries and veins.",0,0.658,0.0,0.0,0.0,0.0005,0.1697,0.005,0.0002,Congenital anomalies of great vessels,1.0,90650,-2.30 <= Congenital anomalies of great vessels < 0.41,0.03,0.03,2
medication cialis 10mg,C0967376,Cialis,Cialis. ,0,0.588,0.0,0.0,0.0,0.0004,0.1024,0.005,0.0,Treatment/medication code | Array 0__cialis 10mg,1.0,91536,Treatment/medication code | Array 0__cialis 10mg < 0.28,-0.05,-0.05,2
medication 100mg capsule,C0006935,capsule (pharmacologic),capsule (pharmacologic). Hard or soft soluble containers used for the oral administration of medicine.,0,0.294,0.0,0.0,0.0,0.0004,0.004,0.009,0.0,Treatment/medication code | Array 0__100mg capsule,1.0,91540,Treatment/medication code | Array 0__100mg capsule < 0.25,-0.0,-0.0,2
medication ibuprofen,C0020740,ibuprofen,"ibuprofen. A non-steroidal anti-inflammatory agent with analgesic, antipyretic, and anti-inflammatory properties",0,0.906,0.0,0.0,0.0,0.0004,0.0,-0.026,0.0004,Treatment/medication code | Array 0__ibuprofen,1.02,87653,Treatment/medication code | Array 0__ibuprofen < 0.57,0.15,0.15,2
Rheumatoid arthritis,C0038013,Ankylosing spondylitis,"Ankylosing spondylitis. A chronic inflammatory condition affecting the axial joints, such as the SACROILIAC JOINT and other intervertebral or costovertebral joints. It occurs predominantly in young males and is characterized by pain and stiffness of joints (ANKYLOSIS) with inflammation at tendon insertions.",0,0.514,0.0,1.0,0.5,0.0004,0.15,0.004,0.0002,Rheumatoid arthritis,1.0,90983,-3.10 <= Rheumatoid arthritis < 3.60,0.19,0.2,2
Home area population density - urban or rural Scotland - Accessible Small Town,C0178587,density,density. The amount of something per unit size.,0,0.234,0.0,0.0,0.0,0.0004,0.0288,-0.007,0.0,Home area population density - urban or rural_Scotland - Accessible Small Town,1.0,91323,Home area population density - urban or rural_Scotland - Accessible Small Town < 0.50,-0.12,-0.12,2
Home area population density - urban or rural Scotland - Accessible Small Town,C0442529,Urban environment,"Urban environment. A delineated geographic area encompassing residential, commercial, and other non-residential urban land uses with a residential population of 50,000 or more people and a density of 1,000 people or more per square mile.",0,0.34,0.0,0.0,0.0,0.0004,0.0288,-0.007,0.0,Home area population density - urban or rural_Scotland - Accessible Small Town,1.0,91323,Home area population density - urban or rural_Scotland - Accessible Small Town < 0.50,-0.12,-0.12,3
Home area population density - urban or rural Scotland - Accessible Small Town,C2700386,Urban - qualifier,"Urban - qualifier. Relating to, located in, or characteristic of a city or densely populated area.",0,0.294,0.0,0.0,0.0,0.0004,0.0288,-0.007,0.0,Home area population density - urban or rural_Scotland - Accessible Small Town,1.0,91323,Home area population density - urban or rural_Scotland - Accessible Small Town < 0.50,-0.12,-0.12,99
pulmonary embolism,C0034065,Pulmonary Embolism,Pulmonary Embolism. Blocking of the PULMONARY ARTERY or one of its branches by an EMBOLUS.,0,0.886,0.0,0.0,0.0,0.0003,0.0,0.026,0.0002,"Non-cancer illness code, self-reported | Array 2__pulmonary embolism",1.0,91331,"Non-cancer illness code, self-reported | Array 2__pulmonary embolism < 0.23",0.16,0.16,2
pulmonary embolism,C0340537,Pulmonary fat embolism,"Pulmonary fat embolism. The release of fat globules into the venous circulation, thereby blocking blood circulation to the lung. [ORCID:0000-0001-5208-3432, PMID:24468004]",0,0.597,0.0,0.0,0.0,0.0003,0.0,0.026,0.0002,"Non-cancer illness code, self-reported | Array 2__pulmonary embolism",1.0,91331,"Non-cancer illness code, self-reported | Array 2__pulmonary embolism < 0.23",0.16,0.16,2
pulmonary embolism,C2882221,Acute pulmonary embolism,Acute pulmonary embolism. An acute embolism to the pulmonary vasculature.,0,0.811,0.0,0.0,0.0,0.0003,0.0,0.026,0.0002,"Non-cancer illness code, self-reported | Array 2__pulmonary embolism",1.0,91331,"Non-cancer illness code, self-reported | Array 2__pulmonary embolism < 0.23",0.16,0.16,2
heart,C4037974,Chest>Heart,Chest>Heart. ,0,0.715,0.0,1.0,0.5,0.0003,0.0,0.043,0.0009,"Non-cancer illness code, self-reported | Array 0__heart",1.57,4617,"0.36 <= Non-cancer illness code, self-reported | Array 0__heart < 0.38",0.08,0.08,99
Qualifications College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.244,0.0,0.0,0.0,0.0003,0.084,-0.006,0.0,Qualifications_College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,1.0,91267,Qualifications_College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent < 0.50,-0.08,-0.08,99
Qualifications College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,C0439185,Equivalent Weight,"Equivalent Weight. A unit of relative amount of a substance that combines with or displaces 8.0 grams of oxygen or 1.008 gram of hydrogen. The unit is usually expressed in grams and is equal to the amount of substance that gains or loses one mole of electrons in a redox reaction, or to the amount of substances that releases or accepts one mole of hydrogen ions in a neutralization reaction; or to the amount of electrolyte that carries one mole of positive or negative charge. This is a large unit and measurements are more often done in its derivatives, e.g. in milliequivalents.",0,0.258,0.0,0.0,0.0,0.0003,0.084,-0.006,0.0,Qualifications_College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,1.0,91267,Qualifications_College or University degree|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent < 0.50,-0.08,-0.08,2
Qualifications NVQ or HND or HNC or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.229,0.0,0.0,0.0,0.0003,0.0026,0.01,0.0,Qualifications_NVQ or HND or HNC or equivalent,1.1,7423,Qualifications_NVQ or HND or HNC or equivalent >= 0.50,-0.07,-0.07,99
Dental caries,C0011334,Dental caries,"Dental caries. Localized destruction of the tooth surface initiated by decalcification of the enamel followed by enzymatic lysis of organic structures and leading to cavity formation. If left unchecked, the cavity may penetrate the enamel and dentin and reach the pulp.",0,0.784,0.0,0.0,0.0,0.0003,0.0656,-0.004,0.0002,Dental caries,1.0,90780,-1.90 <= Dental caries < 3.40,0.14,0.24,2
Z03.8 - Observation for other suspected diseases and conditions,C0302523,Observation in research,"Observation in research. The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.",0,0.22,0.0,0.0,0.0,0.0003,0.0591,0.004,0.0002,Z03.8 - Observation for other suspected diseases and conditions,1.0,89673,-0.22 <= Z03.8 - Observation for other suspected diseases and conditions < 0.38,0.14,0.14,2
Z03.8 - Observation for other suspected diseases and conditions,C0700325,Patient observation,"Patient observation. Clinical management approach wherein immediate therapy is not provided but there is a period of observation during which periodic tests monitor patient and the progression of the illness. (Driffield T, Smith PC Med Decis Making. 2007 Mar-Apr;27(2):178-88)",0,0.179,0.0,0.0,0.0,0.0003,0.0591,0.004,0.0002,Z03.8 - Observation for other suspected diseases and conditions,1.0,89673,-0.22 <= Z03.8 - Observation for other suspected diseases and conditions < 0.38,0.14,0.14,2
Z03.8 - Observation for other suspected diseases and conditions,C0332147,Suspected diagnosis,Suspected diagnosis. ,0,0.591,0.0,0.0,0.0,0.0003,0.0591,0.004,0.0002,Z03.8 - Observation for other suspected diseases and conditions,1.0,89673,-0.22 <= Z03.8 - Observation for other suspected diseases and conditions < 0.38,0.14,0.14,99
Altered mental status,C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.394,0.0,0.0,0.0,0.0003,0.1685,-0.005,0.0001,Altered mental status,1.0,90929,-13.00 <= Altered mental status < 2.40,0.03,0.03,99
Altered mental status,C0278060,Mental state,Mental state. ,0,0.651,0.0,0.0,0.0,0.0003,0.1685,-0.005,0.0001,Altered mental status,1.0,90929,-13.00 <= Altered mental status < 2.40,0.03,0.03,2
Mental health conditions ever diagnosed by a professional group depression,C0011570,Mental Depression,Mental Depression. Depressive states usually of moderate intensity in contrast with MAJOR DEPRESSIVE DISORDER present in neurotic and psychotic disorders.,0,0.415,0.0,1.0,0.3,0.0003,0.0,-0.015,0.001,Mental health conditions ever diagnosed by a professional__group depression,1.01,87484,Mental health conditions ever diagnosed by a professional__group depression < 0.15,-0.01,-0.01,2
Mental health conditions ever diagnosed by a professional group depression,C0011581,Depressive disorder,Depressive disorder. An affective disorder manifested by either a dysphoric mood or loss of interest or pleasure in usual activities. The mood disturbance is prominent and relatively persistent.,0,0.577,0.0,1.0,0.3,0.0003,0.0,-0.015,0.001,Mental health conditions ever diagnosed by a professional__group depression,1.01,87484,Mental health conditions ever diagnosed by a professional__group depression < 0.15,-0.01,-0.01,2
dietary changes in the last 5 years Prefer not to answer,C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.267,0.0,1.0,0.3,0.0003,0.013,0.008,0.0,Major dietary changes in the last 5 years_Prefer not to answer,1.0,91330,Major dietary changes in the last 5 years_Prefer not to answer < 0.50,0.06,0.06,99
dietary changes in the last 5 years Prefer not to answer,C0443172,Changed status,Changed status. ,0,0.204,0.0,1.0,0.3,0.0003,0.013,0.008,0.0,Major dietary changes in the last 5 years_Prefer not to answer,1.0,91330,Major dietary changes in the last 5 years_Prefer not to answer < 0.50,0.06,0.06,99
medication 5mg capsule,C0006935,capsule (pharmacologic),capsule (pharmacologic). Hard or soft soluble containers used for the oral administration of medicine.,0,0.225,0.0,0.0,0.0,0.0003,0.0,0.014,0.0001,Treatment/medication code | Array 0__5mg capsule,1.0,91198,Treatment/medication code | Array 0__5mg capsule < 0.41,-0.09,-0.09,2
atrial,C0018792,Heart Atrium,"Heart Atrium. The chambers of the heart, to which the BLOOD returns from the circulation.",0,0.808,0.0,0.0,0.0,0.0003,0.0,0.022,0.0002,"Non-cancer illness code, self-reported | Array 1__atrial",1.0,91151,"Non-cancer illness code, self-reported | Array 1__atrial < 0.29",0.03,0.07,2
medication amitriptyline,C0002600,amitriptyline,"amitriptyline. Tricyclic antidepressant with anticholinergic and sedative properties. It appears to prevent the re-uptake of norepinephrine and serotonin at nerve terminals, thus potentiating the action of these neurotransmitters. Amitriptyline also appears to antagonize cholinergic and alpha-1 adrenergic responses to bioactive amines.",0,0.861,0.0,0.0,0.0,0.0003,0.1629,-0.005,0.0,Treatment/medication code | Array 0__amitriptyline,1.0,89922,Treatment/medication code | Array 0__amitriptyline < 0.13,0.11,0.11,2
Concentration of Large LDL Particles,C0549177,Large,"Large. Of considerable or relatively great size, extent, or capacity.",0,0.272,0.0,0.0,0.0,0.0003,0.0,-0.024,0.0683,Concentration of Large LDL Particles,1.16,7437,-3.50 <= Concentration of Large LDL Particles < -0.85,0.04,0.19,2
Concentration of Large LDL Particles,C1416798,LARGE1 gene,LARGE1 gene. ,0,0.282,0.0,0.0,0.0,0.0003,0.0,-0.024,0.0683,Concentration of Large LDL Particles,1.16,7437,-3.50 <= Concentration of Large LDL Particles < -0.85,0.04,0.19,2
medication amiodarone,C0002598,amiodarone,amiodarone. An antianginal and class III antiarrhythmic drug. It increases the duration of ventricular and atrial muscle action by inhibiting POTASSIUM CHANNELS and VOLTAGE-GATED SODIUM CHANNELS. There is a resulting decrease in heart rate and in vascular resistance.,0,0.886,0.0,0.0,0.0,0.0003,0.0,0.018,0.0001,Treatment/medication code | Array 0__amiodarone,1.0,91432,Treatment/medication code | Array 0__amiodarone < 0.50,0.08,0.08,2
Home area population density - urban or rural Scotland - Accessible Rural,C0178587,density,density. The amount of something per unit size.,0,0.205,0.0,0.0,0.0,0.0002,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.1,-0.1,2
Home area population density - urban or rural Scotland - Accessible Rural,C0442529,Urban environment,"Urban environment. A delineated geographic area encompassing residential, commercial, and other non-residential urban land uses with a residential population of 50,000 or more people and a density of 1,000 people or more per square mile.",0,0.327,0.0,0.0,0.0,0.0002,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.1,-0.1,3
Home area population density - urban or rural Scotland - Accessible Rural,C2700386,Urban - qualifier,"Urban - qualifier. Relating to, located in, or characteristic of a city or densely populated area.",0,0.312,0.0,0.0,0.0,0.0002,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.1,-0.1,99
Home area population density - urban or rural Scotland - Accessible Rural,C0240919,Rural,Rural. Of or pertaining to the country as opposed to the city. (American Heritage Dictionary),0,0.45,0.0,0.0,0.0,0.0002,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.1,-0.1,2
myxoedema,C0027145,Myxedema,"Myxedema. A condition characterized by a dry, waxy type of swelling (EDEMA) with abnormal deposits of MUCOPOLYSACCHARIDES in the SKIN and other tissues. It is caused by a deficiency of THYROID HORMONES. The skin becomes puffy around the eyes and on the cheeks. The face is dull and expressionless with thickened nose and lips.",0,0.638,0.0,0.0,0.0,0.0002,0.1248,-0.005,0.0,"Non-cancer illness code, self-reported | Array 1__myxoedema",1.0,90531,"Non-cancer illness code, self-reported | Array 1__myxoedema < 0.29",0.07,0.07,2
failure,C0231174,Failure (biologic function),Failure (biologic function). ,0,0.826,0.0,0.0,0.0,0.0002,0.0,0.035,0.0004,"Non-cancer illness code, self-reported | Array 2__failure",1.0,91470,"Non-cancer illness code, self-reported | Array 2__failure < 0.18",0.02,0.02,99
failure,C0680095,Personal failure,Personal failure. ,0,0.59,0.0,0.0,0.0,0.0002,0.0,0.035,0.0004,"Non-cancer illness code, self-reported | Array 2__failure",1.0,91470,"Non-cancer illness code, self-reported | Array 2__failure < 0.18",0.02,0.02,99
chronic bronchitis,C0008677,"Bronchitis, Chronic","Bronchitis, Chronic. A subcategory of CHRONIC OBSTRUCTIVE PULMONARY DISEASE. The disease is characterized by hypersecretion of mucus accompanied by a chronic (more than 3 months in 2 consecutive years) productive cough. Infectious agents are a major cause of chronic bronchitis.",0,0.849,0.0,0.0,0.0,0.0002,0.0,0.014,0.0001,"Non-cancer illness code, self-reported | Array 1__chronic bronchitis",1.0,90908,"Non-cancer illness code, self-reported | Array 1__chronic bronchitis < 0.23",0.25,0.29,2
hernia,C0019270,Hernia,"Hernia. Protrusion of tissue, structure, or part of an organ through the bone, muscular tissue, or the membrane by which it is normally contained. Hernia may involve tissues such as the ABDOMINAL WALL or the respiratory DIAPHRAGM. Hernias may be internal, external, congenital, or acquired.",0,0.866,0.0,0.0,0.0,0.0002,0.0006,0.012,0.0001,"Non-cancer illness code, self-reported | Array 3__hernia",1.0,91056,"Non-cancer illness code, self-reported | Array 3__hernia < 0.24",0.32,0.32,2
polycystic,C3273362,Polycystic,Polycystic. The presence of multiple cysts in one or several organs.,0,0.83,0.0,0.0,0.0,0.0002,0.0,0.026,0.0002,"Non-cancer illness code, self-reported | Array 1__polycystic",1.0,91540,"Non-cancer illness code, self-reported | Array 1__polycystic < 0.31",0.29,0.41,99
problem,C0033213,Problem,"Problem. A difficulty, disorder, or condition needing resolution.",0,0.726,0.0,0.0,0.0,0.0002,0.0,0.021,0.0002,"Non-cancer illness code, self-reported | Array 6__problem",1.0,91396,"Non-cancer illness code, self-reported | Array 6__problem < 0.16",0.12,0.21,2
Occlusion of cerebral arteries,C0011382,Dental Occlusion,"Dental Occlusion. The relationship of all the components of the masticatory system in normal function. It has special reference to the position and contact of the maxillary and mandibular teeth for the highest efficiency during the excursive movements of the jaw that are essential for mastication. (From Jablonski, Dictionary of Dentistry, 1992, p556, p472)",0,0.201,0.0,2.0,0.4,0.0002,0.0176,-0.005,0.0002,Occlusion of cerebral arteries,1.0,90341,-2.60 <= Occlusion of cerebral arteries < 0.04,0.08,0.21,2
Occlusion of cerebral arteries,C0007770,Structure of cerebral artery,Structure of cerebral artery. The arterial blood vessels supplying the CEREBRUM.,0,0.751,0.0,2.0,0.4,0.0002,0.0176,-0.005,0.0002,Occlusion of cerebral arteries,1.0,90341,-2.60 <= Occlusion of cerebral arteries < 0.04,0.08,0.21,2
Occlusion of cerebral arteries,C4266573,Head>Cerebral arteries,Head>Cerebral arteries. ,0,0.743,0.0,2.0,0.4,0.0002,0.0176,-0.005,0.0002,Occlusion of cerebral arteries,1.0,90341,-2.60 <= Occlusion of cerebral arteries < 0.04,0.08,0.21,2
eye,C0015392,Eye,Eye. The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.,0,0.603,0.0,0.0,0.0,0.0002,0.0077,-0.008,0.0001,"Non-cancer illness code, self-reported | Array 0__eye",1.0,91394,"Non-cancer illness code, self-reported | Array 0__eye < 0.23",0.13,0.14,2
eye,C0700042,Orbital region,Orbital region. Subdivision of face which has as its direct parts orbital cavity and its content and eyelids.,0,0.602,0.0,0.0,0.0,0.0002,0.0077,-0.008,0.0001,"Non-cancer illness code, self-reported | Array 0__eye",1.0,91394,"Non-cancer illness code, self-reported | Array 0__eye < 0.23",0.13,0.14,2
"Qualifications College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.342,0.0,0.0,0.0,0.0002,0.0646,-0.006,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",1.0,91343,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",0.01,0.01,3
"Qualifications College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.214,0.0,0.0,0.0,0.0002,0.0646,-0.006,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",1.0,91343,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",0.01,0.01,2
medication 50 inhaler,C0021461,Inhaler,Inhaler. A device by means of which a medicinal product can be administered by inspiration through the nose or the mouth.,0,0.627,0.0,0.0,0.0,0.0002,0.0135,-0.008,0.0,Treatment/medication code | Array 0__50 inhaler,1.0,91096,Treatment/medication code | Array 0__50 inhaler < 0.19,-0.04,-0.04,2
medication 50 inhaler,C1881212,Inhaler Dosing Unit,Inhaler Dosing Unit. A dosing unit equal to the amount of active ingredient(s) contained in an inhaler.,0,0.604,0.0,0.0,0.0,0.0002,0.0135,-0.008,0.0,Treatment/medication code | Array 0__50 inhaler,1.0,91096,Treatment/medication code | Array 0__50 inhaler < 0.19,-0.04,-0.04,99
medication 50 inhaler,C4319647,Inhaler (unit of presentation),Inhaler (unit of presentation). ,0,0.632,0.0,0.0,0.0,0.0002,0.0135,-0.008,0.0,Treatment/medication code | Array 0__50 inhaler,1.0,91096,Treatment/medication code | Array 0__50 inhaler < 0.19,-0.04,-0.04,99
gastric reflux,C0558176,Gastric reflux finding,Gastric reflux finding. ,0,0.934,0.0,1.0,0.5,0.0002,0.1785,0.004,0.0,"Non-cancer illness code, self-reported | Array 2__gastric reflux",1.12,1116,"Non-cancer illness code, self-reported | Array 2__gastric reflux >= 0.14",0.23,0.23,2
