feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
"Medication for cholesterol, blood pressure or diabetes Medication None of the above",C1271104,Blood pressure finding,Blood pressure finding. A test result that reports the diastolic and systolic pressure of the blood.,0,0.23,0.0,1.0,0.2,0.0007,0.0,-0.072,0.0027,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above",1.18,53208,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above < 0.50",0.04,0.04,2
Epistaxis or throat hemorrhage,C0014591,Epistaxis,Epistaxis. Bleeding from the nose.,0,0.776,0.0,0.0,0.0,0.0007,0.0024,-0.005,0.0004,Epistaxis or throat hemorrhage,0.99,90943,-0.65 <= Epistaxis or throat hemorrhage < 8.90,0.1,0.1,2
Epistaxis or throat hemorrhage,C0576995,Pharyngeal Hemorrhage,Pharyngeal Hemorrhage. Bleeding originating from the pharynx.,0,0.673,0.0,0.0,0.0,0.0007,0.0024,-0.005,0.0004,Epistaxis or throat hemorrhage,0.99,90943,-0.65 <= Epistaxis or throat hemorrhage < 8.90,0.1,0.1,99
Bacterial infection NOS,C0004623,Bacterial Infections,"Bacterial Infections. Infections by bacteria, general or unspecified.",0,0.959,0.0,0.0,0.0,0.0007,0.1737,-0.0,0.0004,Bacterial infection NOS,1.32,1113,0.04 <= Bacterial infection NOS < 7.50,0.16,0.16,2
medication ibuprofen,C0020740,ibuprofen,"ibuprofen. A non-steroidal anti-inflammatory agent with analgesic, antipyretic, and anti-inflammatory properties",0,0.906,0.0,0.0,0.0,0.0007,0.0,-0.026,0.0004,Treatment/medication code | Array 0__ibuprofen,1.02,87653,Treatment/medication code | Array 0__ibuprofen < 0.57,0.28,0.33,2
Concentration of Very Small VLDL Particles,C0597177,Particle,Particle. An object with finite mass and size parameters.,0,0.241,0.0,0.0,0.0,0.0006,0.001,-0.01,0.066,Concentration of Very Small VLDL Particles,1.12,7399,-3.90 <= Concentration of Very Small VLDL Particles < -0.95,-0.12,-0.12,2
Job code at visit production maintenance,C0024501,Maintenance,Maintenance. The upkeep of property or equipment.,0,0.342,0.0,0.0,0.0,0.0006,0.0254,0.007,0.0,Job code at visit__production maintenance,1.0,90780,Job code at visit__production maintenance < 0.18,-0.1,-0.1,99
"dietary changes in the last 5 years Yes, because of illness",C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.297,0.0,0.0,0.0,0.0006,0.0,0.054,0.0013,"Major dietary changes in the last 5 years_Yes, because of illness",1.37,14262,"Major dietary changes in the last 5 years_Yes, because of illness >= 0.50",0.02,0.02,99
"dietary changes in the last 5 years Yes, because of illness",C0443172,Changed status,Changed status. ,0,0.271,0.0,0.0,0.0,0.0006,0.0,0.054,0.0013,"Major dietary changes in the last 5 years_Yes, because of illness",1.37,14262,"Major dietary changes in the last 5 years_Yes, because of illness >= 0.50",0.02,0.02,99
Average Diameter for HDL Particles,C1301886,Diameter (qualifier value),Diameter (qualifier value). The length of a straight line passing through the center of a circle or sphere and connecting two points on the circumference.,0,0.455,0.0,0.0,0.0,0.0006,0.0,-0.021,0.03,Average Diameter for HDL Particles,1.15,7281,-3.00 <= Average Diameter for HDL Particles < -0.96,-0.02,-0.02,2
Congenital anomalies of great vessels,C0000768,Congenital Abnormality,Congenital Abnormality. Malformations of organs or body parts during development in utero.,0,0.48,0.0,0.0,0.0,0.0006,0.1697,0.005,0.0002,Congenital anomalies of great vessels,1.0,90650,-2.30 <= Congenital anomalies of great vessels < 0.41,0.01,0.01,2
Congenital anomalies of great vessels,C0266292,Congenital anomaly of the kidney,Congenital anomaly of the kidney. An abnormality of the kidney. [HPO:probinson],0,0.329,0.0,0.0,0.0,0.0006,0.1697,0.005,0.0002,Congenital anomalies of great vessels,1.0,90650,-2.30 <= Congenital anomalies of great vessels < 0.41,0.01,0.01,2
Congenital anomalies of great vessels,C0225991,Structure of great blood vessel (organ),"Structure of great blood vessel (organ). Any of the major arteries or veins attached to the cardiac atria or ventricles. This includes the aorta, superior and inferior vena cava and the pulmonary arteries and veins.",0,0.658,0.0,0.0,0.0,0.0006,0.1697,0.005,0.0002,Congenital anomalies of great vessels,1.0,90650,-2.30 <= Congenital anomalies of great vessels < 0.41,0.01,0.01,2
embolism,C0013922,Embolism,Embolism. Blocking of a blood vessel by an embolus which can be a blood clot or other undissolved material in the blood stream.,0,0.808,0.0,0.0,0.0,0.0006,0.0,0.026,0.0003,"Non-cancer illness code, self-reported | Array 2__embolism",1.0,91326,"Non-cancer illness code, self-reported | Array 2__embolism < 0.23",0.1,0.1,2
embolism,C1704212,Embolus,"Embolus. A mass of clotted blood or other formed elements, such as bubbles of air, calcium fragments, etc. brought by the blood from another vessel and forced into a smaller one, thus obstructing the circulation.",0,0.72,0.0,0.0,0.0,0.0006,0.0,0.026,0.0003,"Non-cancer illness code, self-reported | Array 2__embolism",1.0,91326,"Non-cancer illness code, self-reported | Array 2__embolism < 0.23",0.1,0.1,2
Syncope and collapse,C0039070,Syncope,"Syncope. A transient loss of consciousness and postural tone caused by diminished blood flow to the brain (i.e., BRAIN ISCHEMIA). Presyncope refers to the sensation of lightheadedness and loss of strength that precedes a syncopal event or accompanies an incomplete syncope. (From Adams et al., Principles of Neurology, 6th ed, pp367-9)",0,0.682,0.0,0.0,0.0,0.0006,0.0264,-0.003,0.0003,Syncope and collapse,1.37,988,-5.90 <= Syncope and collapse < -0.17,-0.04,-0.04,2
Syncope and collapse,C3541349,Syncope (amphibian),Syncope (amphibian). ,0,0.662,0.0,0.0,0.0,0.0006,0.0264,-0.003,0.0003,Syncope and collapse,1.37,988,-5.90 <= Syncope and collapse < -0.17,-0.04,-0.04,99
Syncope and collapse,C0036974,Shock,Shock. A pathological condition manifested by failure to perfuse or oxygenate vital organs.,0,0.411,0.0,0.0,0.0,0.0006,0.0264,-0.003,0.0003,Syncope and collapse,1.37,988,-5.90 <= Syncope and collapse < -0.17,-0.04,-0.04,2
Syncope and collapse,C0332521,Collapse (morphologic abnormality),Collapse (morphologic abnormality). ,0,0.403,0.0,0.0,0.0,0.0006,0.0264,-0.003,0.0003,Syncope and collapse,1.37,988,-5.90 <= Syncope and collapse < -0.17,-0.04,-0.04,99
Syncope and collapse,C0344329,Collapse (finding),Collapse (finding). Failure of a physiologic function or system.,0,0.654,0.0,0.0,0.0,0.0006,0.0264,-0.003,0.0003,Syncope and collapse,1.37,988,-5.90 <= Syncope and collapse < -0.17,-0.04,-0.04,2
Dental caries,C0011334,Dental caries,"Dental caries. Localized destruction of the tooth surface initiated by decalcification of the enamel followed by enzymatic lysis of organic structures and leading to cavity formation. If left unchecked, the cavity may penetrate the enamel and dentin and reach the pulp.",0,0.784,0.0,0.0,0.0,0.0006,0.0656,-0.004,0.0002,Dental caries,1.0,90780,-1.90 <= Dental caries < 3.40,0.15,0.15,2
Home area population density - urban or rural Scotland - Accessible Rural,C0178587,density,density. The amount of something per unit size.,0,0.205,0.0,0.0,0.0,0.0006,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.06,0.0,2
Home area population density - urban or rural Scotland - Accessible Rural,C0442529,Urban environment,"Urban environment. A delineated geographic area encompassing residential, commercial, and other non-residential urban land uses with a residential population of 50,000 or more people and a density of 1,000 people or more per square mile.",0,0.327,0.0,0.0,0.0,0.0006,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.06,0.0,3
Home area population density - urban or rural Scotland - Accessible Rural,C2700386,Urban - qualifier,"Urban - qualifier. Relating to, located in, or characteristic of a city or densely populated area.",0,0.312,0.0,0.0,0.0,0.0006,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.06,0.0,99
Home area population density - urban or rural Scotland - Accessible Rural,C0240919,Rural,Rural. Of or pertaining to the country as opposed to the city. (American Heritage Dictionary),0,0.45,0.0,0.0,0.0,0.0006,0.0003,-0.012,0.0001,Home area population density - urban or rural_Scotland - Accessible Rural,1.0,91322,Home area population density - urban or rural_Scotland - Accessible Rural < 0.50,-0.06,0.0,2
Alcohol-related disorders,C0236664,Alcohol Related Disorders,Alcohol Related Disorders. Disorders related to or resulting from abuse or misuse of alcohol.,0,0.961,0.0,0.0,0.0,0.0005,0.0049,0.009,0.0007,Alcohol-related disorders,0.99,89420,-0.04 <= Alcohol-related disorders < 0.44,0.15,0.15,2
asthma,C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.508,0.0,0.0,0.0,0.0005,0.0,-0.016,0.0001,"Non-cancer illness code, self-reported | Array 0__asthma",1.01,86259,"Non-cancer illness code, self-reported | Array 0__asthma < 0.50",0.08,0.08,2
kidney,C0227665,Both kidneys,Both kidneys. ,0,0.657,0.0,1.0,0.3,0.0005,0.0,0.029,0.0004,"Non-cancer illness code, self-reported | Array 3__kidney",0.99,91272,"Non-cancer illness code, self-reported | Array 3__kidney < 0.11",0.28,0.28,2
kidney,C0203408,Echography of kidney,Echography of kidney. The use of ultrasound to image the kidney.,0,0.508,0.0,1.0,0.3,0.0005,0.0,0.029,0.0004,"Non-cancer illness code, self-reported | Array 3__kidney",0.99,91272,"Non-cancer illness code, self-reported | Array 3__kidney < 0.11",0.28,0.28,2
infarction,C0021308,Infarction,"Infarction. Formation of an infarct, which is NECROSIS in tissue due to local ISCHEMIA resulting from obstruction of BLOOD CIRCULATION, most commonly by a THROMBUS or EMBOLUS.",0,0.739,0.0,0.0,0.0,0.0005,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__infarction",1.57,4618,"Non-cancer illness code, self-reported | Array 0__infarction >= 0.19",0.1,0.1,2
Y83.6 - Removal of other organ (partial) (total),C0015252,removal technique,removal technique. The surgical removal of an organ or a part of an organ.,0,0.663,0.0,0.0,0.0,0.0005,0.0694,-0.006,0.0002,Y83.6 - Removal of other organ (partial) (total),1.0,90691,-6.50 <= Y83.6 - Removal of other organ (partial) (total) < 3.20,0.06,0.06,2
Y83.6 - Removal of other organ (partial) (total),C0185115,Extraction,"Extraction. The act of pulling out, including the process of obtaining something from a mixture or compound by chemical or physical or mechanical means.",0,0.257,0.0,0.0,0.0,0.0005,0.0694,-0.006,0.0002,Y83.6 - Removal of other organ (partial) (total),1.0,90691,-6.50 <= Y83.6 - Removal of other organ (partial) (total) < 3.20,0.06,0.06,2
Y83.6 - Removal of other organ (partial) (total),C0728940,Excision,"Excision. The surgical removal of a lesion, often as part of a biopsy and with healthy margins.",0,0.419,0.0,0.0,0.0,0.0005,0.0694,-0.006,0.0002,Y83.6 - Removal of other organ (partial) (total),1.0,90691,-6.50 <= Y83.6 - Removal of other organ (partial) (total) < 3.20,0.06,0.06,2
"Other diseases of respiratory system, NEC",C0029896,Otorhinolaryngologic Diseases,"Otorhinolaryngologic Diseases. Pathological processes of the ear, the nose, and the throat, also known as the ENT diseases.",0,0.353,0.0,0.0,0.0,0.0005,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.13,0.22,2
"Other diseases of respiratory system, NEC",C0035237,Respiratory System,"Respiratory System. The tubular and cavernous organs and structures, by means of which pulmonary ventilation and gas exchange between ambient air and the blood are brought about.",0,0.437,0.0,0.0,0.0,0.0005,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.13,0.22,2
"Other diseases of respiratory system, NEC",C0282686,Respiratory System Agents,Respiratory System Agents. Drugs used for their effects on the respiratory system.,0,0.471,0.0,0.0,0.0,0.0005,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.13,0.22,2
"Other diseases of respiratory system, NEC",C3541375,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS. ,0,0.446,0.0,0.0,0.0,0.0005,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.13,0.22,99
medication 5mg capsule,C0006935,capsule (pharmacologic),capsule (pharmacologic). Hard or soft soluble containers used for the oral administration of medicine.,0,0.225,0.0,0.0,0.0,0.0005,0.0,0.014,0.0001,Treatment/medication code | Array 0__5mg capsule,1.0,91198,Treatment/medication code | Array 0__5mg capsule < 0.41,-0.11,-0.11,2
"Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.319,0.0,0.0,0.0,0.0004,0.0004,-0.012,0.0001,"Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.0,90185,"Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.07,0.13,2
"Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.197,0.0,0.0,0.0,0.0004,0.0004,-0.012,0.0001,"Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.0,90185,"Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.07,0.13,2
medication cialis 10mg,C0967376,Cialis,Cialis. ,0,0.588,0.0,0.0,0.0,0.0004,0.1024,0.005,0.0,Treatment/medication code | Array 0__cialis 10mg,1.0,91536,Treatment/medication code | Array 0__cialis 10mg < 0.28,-0.08,-0.08,2
pulmonary,C0024109,Lung,Lung. Either of the pair of organs occupying the cavity of the thorax that effect the aeration of the blood.,0,0.576,0.0,0.0,0.0,0.0004,0.0,0.032,0.0004,"Non-cancer illness code, self-reported | Array 2__pulmonary",0.99,91295,"Non-cancer illness code, self-reported | Array 2__pulmonary < 0.22",0.04,0.04,2
pulmonary,C2709248,Pulmonary (qualifier value),"Pulmonary (qualifier value). Relating to the lungs as the intended site of administration, where the pharmaceutical product is administered, usually by inhalation, for local action in the lower respiratory tract or for systemic action after absorption via the lower respiratory tract.",0,0.603,0.0,0.0,0.0,0.0004,0.0,0.032,0.0004,"Non-cancer illness code, self-reported | Array 2__pulmonary",0.99,91295,"Non-cancer illness code, self-reported | Array 2__pulmonary < 0.22",0.04,0.04,99
M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,C0024090,Lumbar Region,Lumbar Region. The region of the spine below the ribs and above the hipbones.,0,0.398,0.0,0.0,0.0,0.0004,0.0877,0.007,0.0002,M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,1.0,90946,-9.00 <= M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy < 4.40,0.07,0.18,2
M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,C0700594,Radiculopathy,"Radiculopathy. Disease involving a spinal nerve root (see SPINAL NERVE ROOTS) which may result from compression related to INTERVERTEBRAL DISK DISPLACEMENT; SPINAL CORD INJURIES; SPINAL DISEASES; and other conditions. Clinical manifestations include radicular pain, weakness, and sensory loss referable to structures innervated by the involved nerve root.",0,0.685,0.0,0.0,0.0,0.0004,0.0877,0.007,0.0002,M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,1.0,90946,-9.00 <= M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy < 4.40,0.07,0.18,2
medication 100mg capsule,C0006935,capsule (pharmacologic),capsule (pharmacologic). Hard or soft soluble containers used for the oral administration of medicine.,0,0.294,0.0,0.0,0.0,0.0004,0.004,0.009,0.0,Treatment/medication code | Array 0__100mg capsule,1.0,91540,Treatment/medication code | Array 0__100mg capsule < 0.25,-0.03,-0.03,2
medication amitriptyline,C0002600,amitriptyline,"amitriptyline. Tricyclic antidepressant with anticholinergic and sedative properties. It appears to prevent the re-uptake of norepinephrine and serotonin at nerve terminals, thus potentiating the action of these neurotransmitters. Amitriptyline also appears to antagonize cholinergic and alpha-1 adrenergic responses to bioactive amines.",0,0.861,0.0,0.0,0.0,0.0004,0.1629,-0.005,0.0,Treatment/medication code | Array 0__amitriptyline,1.0,89922,Treatment/medication code | Array 0__amitriptyline < 0.13,0.04,0.04,2
"Qualifications O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.36,0.0,0.0,0.0,0.0004,0.1499,-0.005,0.0,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.0,89066,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.04,0.13,2
"Qualifications O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.233,0.0,0.0,0.0,0.0004,0.1499,-0.005,0.0,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.0,89066,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.04,0.13,2
chronic,C1555457,Provision of recurring care for chronic illness,Provision of recurring care for chronic illness. <p>Provision of recurring care for chronic illness.</p>,0,0.474,0.0,0.0,0.0,0.0004,0.1676,0.006,0.0,"Non-cancer illness code, self-reported | Array 3__chronic",1.0,91265,"Non-cancer illness code, self-reported | Array 3__chronic < 0.14",0.17,0.17,99
failure,C0231174,Failure (biologic function),Failure (biologic function). ,0,0.826,0.0,0.0,0.0,0.0004,0.0,0.035,0.0004,"Non-cancer illness code, self-reported | Array 2__failure",1.0,91470,"Non-cancer illness code, self-reported | Array 2__failure < 0.18",0.03,0.03,99
failure,C0680095,Personal failure,Personal failure. ,0,0.59,0.0,0.0,0.0,0.0004,0.0,0.035,0.0004,"Non-cancer illness code, self-reported | Array 2__failure",1.0,91470,"Non-cancer illness code, self-reported | Array 2__failure < 0.18",0.03,0.03,99
medication amiodarone,C0002598,amiodarone,amiodarone. An antianginal and class III antiarrhythmic drug. It increases the duration of ventricular and atrial muscle action by inhibiting POTASSIUM CHANNELS and VOLTAGE-GATED SODIUM CHANNELS. There is a resulting decrease in heart rate and in vascular resistance.,0,0.886,0.0,0.0,0.0,0.0004,0.0,0.018,0.0001,Treatment/medication code | Array 0__amiodarone,1.0,91432,Treatment/medication code | Array 0__amiodarone < 0.50,-0.03,-0.03,2
myocardial,C0027061,Myocardium,"Myocardium. The muscle tissue of the HEART. It is composed of striated, involuntary muscle cells (MYOCYTES, CARDIAC) connected to form the contractile pump to generate blood flow.",0,0.842,0.0,0.0,0.0,0.0004,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__myocardial >= 0.19",-0.0,-0.0,2
myocardial,C1522564,Myocardial,Myocardial. Of or pertaining to the myocardium.,0,0.91,0.0,0.0,0.0,0.0004,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__myocardial >= 0.19",-0.0,-0.0,3
GERD,C0017168,Gastroesophageal reflux disease,"Gastroesophageal reflux disease. Retrograde flow of gastric juice (GASTRIC ACID) and/or duodenal contents (BILE ACIDS; PANCREATIC JUICE) into the distal ESOPHAGUS, commonly due to incompetence of the LOWER ESOPHAGEAL SPHINCTER.",0,0.415,0.0,0.0,0.0,0.0004,0.0919,-0.005,0.0001,GERD,1.0,89393,-0.63 <= GERD < 4.40,0.17,0.17,2
"Qualifications College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.295,0.0,0.0,0.0,0.0003,0.0,-0.016,0.0001,"Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.01,86702,"Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.09,0.15,2
"Qualifications College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.165,0.0,0.0,0.0,0.0003,0.0,-0.016,0.0001,"Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.01,86702,"Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.09,0.15,2
Qualifications NVQ or HND or HNC or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.229,0.0,0.0,0.0,0.0003,0.0026,0.01,0.0,Qualifications_NVQ or HND or HNC or equivalent,1.1,7423,Qualifications_NVQ or HND or HNC or equivalent >= 0.50,0.02,0.02,99
sciatica,C0036396,Sciatica,"Sciatica. A condition characterized by pain radiating from the back into the buttock and posterior/lateral aspects of the leg. Sciatica may be a manifestation of SCIATIC NEUROPATHY; RADICULOPATHY (involving the SPINAL NERVE ROOTS; L4, L5, S1, or S2, often associated with INTERVERTEBRAL DISK DISPLACEMENT); or lesions of the CAUDA EQUINA.",0,0.842,0.0,0.0,0.0,0.0003,0.0152,0.008,0.0,"Non-cancer illness code, self-reported | Array 3__sciatica",1.0,91447,"Non-cancer illness code, self-reported | Array 3__sciatica < 0.50",0.18,0.18,2
"Medication for cholesterol, blood pressure or diabetes Medication Blood pressure medication",,,,0,1.0,0.0,0.0,0.0,0.0007,0.0,0.055,0.0014,"Medication for cholesterol, blood pressure or diabetes Medication_Blood pressure medication",1.49,9276,"Medication for cholesterol, blood pressure or diabetes Medication_Blood pressure medication >= 0.50",0.04,0.04,2
Mental health conditions ever diagnosed by a professional group,,,,0,1.0,0.0,0.0,0.0,0.026,0.0,-0.038,0.0022,Mental health conditions ever diagnosed by a professional__group,1.07,66419,Mental health conditions ever diagnosed by a professional__group < 0.01,0.06,0.06,2
medication arcoxia,,,,0,1.0,0.0,0.0,0.0,0.001,0.0,0.016,0.0001,Treatment/medication code | Array 0__arcoxia,1.0,91515,Treatment/medication code | Array 0__arcoxia < 0.24,0.09,0.09,2
Home area population density - urban or rural Scotland - Large Urban Area,,,,0,1.0,0.0,0.0,0.0,0.0812,0.0,-0.052,0.0018,Home area population density - urban or rural_Scotland - Large Urban Area,1.04,87079,Home area population density - urban or rural_Scotland - Large Urban Area < 0.50,-0.06,0.01,2
Neuroticism score,,,,0,1.0,0.0,0.0,0.0,0.007,0.2536,0.003,0.0001,Neuroticism score,1.13,6228,0.23 <= Neuroticism score < 0.58,-0.02,-0.02,2
medication tablet,,,,0,1.0,0.0,0.0,0.0,0.0058,0.001,-0.008,0.001,Treatment/medication code | Array 0__tablet,1.06,2375,0.26 <= Treatment/medication code | Array 0__tablet < 0.41,0.09,0.09,2
Complications of transplants and reattached limbs,,,,0,1.0,0.0,0.0,0.0,0.0005,0.1044,-0.002,0.0002,Complications of transplants and reattached limbs,0.99,89350,-1.40 <= Complications of transplants and reattached limbs < 0.39,0.08,0.22,2
"M19.99 - Arthrosis, unspecified (Site unspecified)",,,,0,1.0,0.0,0.0,0.0,0.001,0.7569,0.004,0.0003,"M19.99 - Arthrosis, unspecified (Site unspecified)",0.99,89932,"-0.86 <= M19.99 - Arthrosis, unspecified (Site unspecified) < 0.02",0.2,0.33,2
Concentration of Small LDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0007,0.0,-0.017,0.0486,Concentration of Small LDL Particles,1.0,80534,-2.80 <= Concentration of Small LDL Particles < 0.19,-0.08,-0.08,2
Age angina diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0004,0.0,-0.042,0.0008,Age angina diagnosed_None,1.48,6006,Age angina diagnosed_None < 0.50,0.03,0.18,2
"Long-standing illness, disability or infirmity",,,,0,1.0,0.0,0.0,0.0,0.0509,0.0,-0.087,0.0038,"Long-standing illness, disability or infirmity_No",1.28,42073,"Long-standing illness, disability or infirmity_No < 0.50",0.14,0.14,2
Vascular/heart problems diagnosed by doctor Angina,,,,0,1.0,0.0,0.0,0.0,0.0005,0.078,-0.006,0.0,Vascular/heart problems diagnosed by doctor_Angina,1.0,90076,Vascular/heart problems diagnosed by doctor_Angina < 0.50,0.04,0.11,2
"Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0004,0.0004,-0.012,0.0001,"Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",1.0,90185,"Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching < 0.50",-0.07,0.13,2
Cholesterol in Small VLDL,,,,0,1.0,0.0,0.0,0.0,0.002,0.001,-0.012,0.0544,Cholesterol in Small VLDL,1.0,81085,-3.70 <= Cholesterol in Small VLDL < 0.00,-0.12,-0.12,2
Job code at visit officers,,,,0,1.0,0.0,0.0,0.0,0.0006,0.0166,-0.009,0.0001,Job code at visit__officers,1.01,88472,Job code at visit__officers < 0.09,-0.01,-0.01,2
Vascular/heart problems diagnosed by doctor Heart attack,,,,0,1.0,0.0,0.0,0.0,0.0003,0.0493,0.006,0.0,Vascular/heart problems diagnosed by doctor_Heart attack,1.16,1336,Vascular/heart problems diagnosed by doctor_Heart attack >= 0.50,0.08,0.08,2
Job code at visit sales,,,,0,1.0,0.0,0.0,0.0,0.0004,0.0298,0.007,0.0001,Job code at visit__sales,1.26,1227,0.41 <= Job code at visit__sales < 0.45,-0.11,-0.11,2
Weight (p21002),,,,0,1.0,0.0,0.0,0.0,0.1297,0.0,0.044,0.0075,Weight (p21002),1.29,9277,1.20 <= Weight (p21002) < 3.80,0.07,0.07,2
"dietary changes in the last 5 years Yes, because of other reasons",,,,0,1.0,0.0,0.0,0.0,0.0047,0.0065,-0.009,0.0,"Major dietary changes in the last 5 years_Yes, because of other reasons",1.02,67117,"Major dietary changes in the last 5 years_Yes, because of other reasons < 0.50",0.1,0.1,2
"I48.9 - Atrial fibrillation and atrial flutter, unspecified",,,,0,1.0,0.0,0.0,0.0,0.0054,0.4092,0.008,0.0004,"I48.9 - Atrial fibrillation and atrial flutter, unspecified",0.99,89925,"-2.70 <= I48.9 - Atrial fibrillation and atrial flutter, unspecified < 1.10",-0.02,0.03,2
