feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Had other major operations Yes - you will be asked about this later by an interviewer,C3241922,Operation Activity,Operation Activity. Performance of a practical work or of something involving the practical application of principles or processes.,0,0.278,0.0,0.0,0.0,0.0026,0.4399,-0.007,0.0,Had other major operations_Yes - you will be asked about this later by an interviewer,0.06,0.06,99,0,0.0
"Qualifications O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.36,0.0,0.0,0.0,0.0,0.4392,-0.007,0.0,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.05,0.05,3,1,0.2
"Qualifications O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.233,0.0,0.0,0.0,0.0,0.4392,-0.007,0.0,"Qualifications_O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.05,0.05,2,16,0.12
Frequency of tiredness / lethargy in last 2 weeks Not at all,C0015672,Fatigue,"Fatigue. The state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli.",0,0.544,0.0,0.0,0.0,0.0011,0.4362,-0.007,0.0,Frequency of tiredness / lethargy in last 2 weeks_Not at all,-0.11,-0.11,2,0,0.0
Frequency of tiredness / lethargy in last 2 weeks Not at all,C0023380,Lethargy,Lethargy. Characterized by a lack of vitality or energy.,0,0.535,0.0,0.0,0.0,0.0011,0.4362,-0.007,0.0,Frequency of tiredness / lethargy in last 2 weeks_Not at all,-0.11,-0.11,2,0,0.0
"Qualifications CSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.4,0.0,0.0,0.0,0.0,0.4361,0.007,0.0,"Qualifications_CSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.01,0.01,3,1,0.2
"Qualifications CSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.284,0.0,0.0,0.0,0.0,0.4361,0.007,0.0,"Qualifications_CSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.01,0.01,2,16,0.12
Job code at visit mechanical engineers,C0334754,Mechanical engineer,Mechanical engineer. ,0,0.715,0.0,0.0,0.0,0.0,0.4361,0.007,0.0006,Job code at visit__mechanical engineers,-0.03,0.02,99,0,0.0
Hypercholesterolemia,C0020443,Hypercholesterolemia,Hypercholesterolemia. A condition with abnormally high levels of CHOLESTEROL in the blood. It is defined as a cholesterol value exceeding the 95th percentile for the population.,0,0.897,0.0,0.0,0.0,0.0169,0.4356,0.007,0.0,Hypercholesterolemia,0.09,0.09,2,12,0.01
Hypercholesterolemia,C1522133,Hypercholesterolemia result,Hypercholesterolemia result. A laboratory test result indicating an increased amount of cholesterol in the blood.,0,0.893,0.0,0.0,0.0,0.0169,0.4356,0.007,0.0,Hypercholesterolemia,0.09,0.09,2,0,0.0
Low Protein,C0205251,low,"low. A minimum level or position or degree; less than normal in degree, intensity or amount.",0,0.447,0.0,0.0,0.0,0.0,0.4243,-0.007,0.0,Low Protein_Yes,0.0,0.0,99,6,inf
Low Protein,C1611820,Low - observation,Low - observation. <p>The result for a quantitative observation is below the lower limit of the reference range (as defined for the respective test procedure).</p><p>Synonym: Below low normal</p>,0,0.562,0.0,0.0,0.0,0.0,0.4243,-0.007,0.0,Low Protein_Yes,0.0,0.0,99,4,inf
HSV-2 seropositivity for Herpes Simplex virus-2 True,C0019351,"herpesvirus 2, human","herpesvirus 2, human. A species of SIMPLEXVIRUS associated with genital infections (HERPES GENITALIS). It is transmitted by sexual intercourse and close personal contact.",0,0.537,0.0,0.0,0.0,0.0,0.4229,-0.007,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_True,0.0,0.05,2,0,0.0
HSV-2 seropositivity for Herpes Simplex virus-2 True,C0206558,Simplexvirus,"Simplexvirus. A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.",0,0.473,0.0,0.0,0.0,0.0,0.4229,-0.007,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_True,0.0,0.05,2,1,0.0
HSV-2 seropositivity for Herpes Simplex virus-2 True,C0319232,Human herpes simplex virus,"Human herpes simplex virus. A genus of enveloped, spherical or pleomorphic viruses with a capsid with T=16 icosahedral symmetry and surrounded by amorphous tegument, in the family Herpesviridae. The genome is composed of monopartite, linear double-stranded DNA. Simplexviruses are found in humans and mammals, may remain latent in neurons and cause skin blisters and mucosal ulcers in humans.",0,0.49,0.0,0.0,0.0,0.0,0.4229,-0.007,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_True,0.0,0.05,2,1,0.04
HSV-2 seropositivity for Herpes Simplex virus-2 True,C0206679,"herpesvirus 1, human","herpesvirus 1, human. The type species of SIMPLEXVIRUS causing most forms of non-genital herpes simplex in humans. Primary infection occurs mainly in infants and young children and then the virus becomes latent in the dorsal root ganglion. It then is periodically reactivated throughout life causing mostly benign conditions.",0,0.47,0.0,0.0,0.0,0.0,0.4229,-0.007,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_True,0.0,0.05,2,0,0.0
Job code at visit assistants secretaries,,,,0,1.0,0.0,0.0,0.0,0.0,0.8208,-0.002,0.0,Job code at visit__assistants secretaries,-0.05,-0.05,2,34,0.12
Job code at visit van drivers,,,,0,1.0,0.0,0.0,0.0,0.0,0.8692,0.001,0.0,Job code at visit__van drivers,0.03,0.14,2,34,0.12
Frequency of friend/family visits About once a month,,,,0,1.0,0.0,0.0,0.0,0.0,0.6305,-0.004,0.0008,Frequency of friend/family visits_About once a month,-0.17,-0.17,2,34,0.12
Frequency of friend/family visits About once a week,,,,0,1.0,0.0,0.0,0.0,0.0,0.6069,0.005,0.0,Frequency of friend/family visits_About once a week,-0.15,-0.15,2,34,0.12
General pain for 3+ months infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7389,-0.003,0.0,General pain for 3+ months_infrequent_,-0.09,-0.09,2,34,0.12
Tinnitus severity/nuisance Severely,,,,0,1.0,0.0,0.0,0.0,0.0,0.8905,-0.001,0.0,Tinnitus severity/nuisance_Severely,0.0,0.0,2,34,0.12
Job code at visit labourers process,,,,0,1.0,0.0,0.0,0.0,0.0,0.5896,0.005,0.0,Job code at visit__labourers process,-0.04,-0.04,2,34,0.12
Frequency of friend/family visits No friends/family outside household,,,,0,1.0,0.0,0.0,0.0,0.0,0.5565,0.005,0.0,Frequency of friend/family visits_No friends/family outside household,-0.11,-0.11,2,34,0.12
Job code at visit strategy,,,,0,1.0,0.0,0.0,0.0,0.0,0.6676,-0.004,0.0,Job code at visit__strategy,-0.06,-0.06,2,34,0.12
Job code at visit retail assistants,,,,0,1.0,0.0,0.0,0.0,0.0,0.8759,0.001,0.0,Job code at visit__retail assistants,0.0,0.0,2,34,0.12
Ever addicted to a behaviour or miscellanous infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.6374,-0.004,0.0,Ever addicted to a behaviour or miscellanous_infrequent_,0.04,0.04,2,34,0.12
(BMI) Body mass index (p23104),,,,0,1.0,0.0,0.0,0.0,0.0015,0.5748,0.003,0.0,(BMI) Body mass index (p23104),-0.08,-0.08,2,34,0.12
Job code at visit mechanical engineers,,,,0,1.0,0.0,0.0,0.0,0.0,0.4361,0.007,0.0006,Job code at visit__mechanical engineers,-0.03,0.02,2,34,0.12
Alcohol intake frequency. Three or four times a week,,,,0,1.0,0.0,0.0,0.0,0.0,0.5305,0.006,0.0,Alcohol intake frequency._Three or four times a week,0.03,0.03,2,34,0.12
Frequency of friend/family visits 2-4 times a week,,,,0,1.0,0.0,0.0,0.0,0.0,0.5396,-0.005,0.0001,Frequency of friend/family visits_2-4 times a week,-0.07,-0.07,2,34,0.12
Job code at visit counter clerks,,,,0,1.0,0.0,0.0,0.0,0.0,0.6304,-0.004,0.0,Job code at visit__counter clerks,-0.0,-0.0,2,34,0.12
Frequency of tiredness / lethargy in last 2 weeks Nearly every day,,,,0,1.0,0.0,0.0,0.0,0.0019,0.4991,-0.006,0.0,Frequency of tiredness / lethargy in last 2 weeks_Nearly every day,-0.07,-0.07,2,34,0.12
Job code at visit relations,,,,0,1.0,0.0,0.0,0.0,0.0,0.4468,-0.006,0.0,Job code at visit__relations,-0.03,-0.03,2,34,0.12
Job code at visit senior officials,,,,0,1.0,0.0,0.0,0.0,0.0,0.5121,-0.007,0.0,Job code at visit__senior officials,0.01,0.03,2,34,0.12
Job code at visit production maintenance,,,,0,1.0,0.0,0.0,0.0,0.0,0.8693,0.001,0.0005,Job code at visit__production maintenance,-0.06,-0.06,2,34,0.12
General pain for 3+ months,,,,0,1.0,0.0,0.0,0.0,0.0,0.8404,-0.002,0.0,General pain for 3+ months_No,-0.03,-0.03,2,34,0.12
Job code at visit therapists,,,,0,1.0,0.0,0.0,0.0,0.0,0.7385,-0.003,0.0,Job code at visit__therapists,-0.05,-0.05,2,34,0.12
Hearing difficulty/problems,,,,0,1.0,0.0,0.0,0.0,0.0,0.6846,0.004,0.0,Hearing difficulty/problems_Yes,-0.01,-0.01,2,34,0.12
Job code at visit mail sorters,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005,Job code at visit__mail sorters,-0.01,0.03,2,34,0.12
Qualifications O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Qualifications_O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,0.06,0.11,2,34,0.12
Job code at visit personnel training,,,,0,1.0,0.0,0.0,0.0,0.0,0.8404,-0.002,0.0,Job code at visit__personnel training,-0.04,-0.04,2,34,0.12
Job code at visit handling storage,,,,0,1.0,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__handling storage,-0.08,-0.08,2,34,0.12
Job code at visit consultants actuaries,,,,0,1.0,0.0,0.0,0.0,0.0,0.4993,-0.006,0.0,Job code at visit__consultants actuaries,0.02,0.02,2,34,0.12
Job code at visit primary,,,,0,1.0,0.0,0.0,0.0,0.0,0.7441,-0.003,0.0,Job code at visit__primary,-0.09,-0.09,2,34,0.12
Job code at visit joiners,,,,0,1.0,0.0,0.0,0.0,0.0,0.5245,-0.006,0.0,Job code at visit__joiners,-0.02,-0.02,2,34,0.12
Job code at visit sorters,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Job code at visit__sorters,-0.04,-0.04,2,34,0.12
"Qualifications College or University degree|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.5235,-0.006,0.0,"Qualifications_College or University degree|Other professional qualifications eg: nursing, teaching",0.02,0.02,2,34,0.12
Job code at visit land managers,,,,0,1.0,0.0,0.0,0.0,0.0,0.7626,0.003,0.0,Job code at visit__land managers,-0.01,0.02,2,34,0.12
Job code at visit assistants,,,,0,1.0,0.0,0.0,0.0,0.0,0.5957,0.002,0.0,Job code at visit__assistants,-0.04,-0.04,2,34,0.12
Job code at visit operations,,,,0,1.0,0.0,0.0,0.0,0.0,0.7238,0.004,0.0006,Job code at visit__operations,-0.03,-0.03,2,34,0.12
Nonspecific chest pain,,,,0,1.0,0.0,0.0,0.0,0.0,0.8321,-0.0,0.0,Nonspecific chest pain,-0.02,-0.02,2,34,0.12
Job code at visit service associate,,,,0,1.0,0.0,0.0,0.0,0.0,0.7365,0.001,0.0,Job code at visit__service associate,-0.03,-0.03,2,34,0.12
Tinnitus severity/nuisance Moderately,,,,0,1.0,0.0,0.0,0.0,0.0,0.6194,-0.004,0.0,Tinnitus severity/nuisance_Moderately,-0.02,-0.02,2,34,0.12
Frequency of tiredness / lethargy in last 2 weeks Several days,,,,0,1.0,0.0,0.0,0.0,0.0,0.6842,0.004,0.0,Frequency of tiredness / lethargy in last 2 weeks_Several days,-0.06,-0.06,2,34,0.12
Job code at visit surveyors,,,,0,1.0,0.0,0.0,0.0,0.0,0.8804,0.001,0.0004,Job code at visit__surveyors,-0.01,-0.01,2,34,0.12
"Qualifications CSEs or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.4361,0.007,0.0,"Qualifications_CSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.01,0.01,2,34,0.12
Job code at visit couriers,,,,0,1.0,0.0,0.0,0.0,0.0001,1.0,0.0,0.0005,Job code at visit__couriers,0.01,0.03,2,34,0.12
Job code at visit transport distribution,,,,0,1.0,0.0,0.0,0.0,0.0,0.9015,-0.001,0.0008,Job code at visit__transport distribution,-0.01,-0.01,2,34,0.12
Job code at visit engineers,,,,0,1.0,0.0,0.0,0.0,0.0,0.9063,-0.002,0.0,Job code at visit__engineers,-0.04,0.01,2,34,0.12
Job code at visit drivers,,,,0,1.0,0.0,0.0,0.0,0.0,0.8551,-0.001,0.0009,Job code at visit__drivers,0.04,0.04,2,34,0.12
Job code at visit counter,,,,0,1.0,0.0,0.0,0.0,0.0,0.6304,-0.004,0.0,Job code at visit__counter,-0.06,-0.06,2,34,0.12
Frequency of friend/family visits,,,,0,1.0,0.0,0.0,0.0,0.0001,0.5565,0.005,0.0007,Frequency of friend/family visits_Do not know,-0.12,-0.12,2,34,0.12
Job code at visit production works,,,,0,1.0,0.0,0.0,0.0,0.0,0.4709,0.006,0.0003,Job code at visit__production works,-0.03,-0.03,2,34,0.12
Job code at visit consultants,,,,0,1.0,0.0,0.0,0.0,0.0,0.4993,-0.006,0.0,Job code at visit__consultants,0.03,0.03,2,34,0.12
Job code at visit electricians electrical,,,,0,1.0,0.0,0.0,0.0,0.0,0.5587,-0.005,0.0,Job code at visit__electricians electrical,-0.05,-0.05,2,34,0.12
Miserableness Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.4492,0.007,0.0,Miserableness_Prefer not to answer,-0.01,-0.01,2,34,0.12
Job code at visit trainers,,,,0,1.0,0.0,0.0,0.0,0.0,0.9061,-0.001,0.0,Job code at visit__trainers,-0.03,-0.03,2,34,0.12
Job code at visit trainers instructors,,,,0,1.0,0.0,0.0,0.0,0.0,0.9061,-0.001,0.0001,Job code at visit__trainers instructors,-0.02,-0.02,2,34,0.12
Job code at visit operators,,,,0,1.0,0.0,0.0,0.0,0.0,0.7834,0.0,0.0,Job code at visit__operators,-0.0,-0.0,2,34,0.12
Job code at visit works maintenance,,,,0,1.0,0.0,0.0,0.0,0.0,0.4709,0.006,0.0,Job code at visit__works maintenance,-0.08,-0.08,2,34,0.12
Job code at visit organisations,,,,0,1.0,0.0,0.0,0.0,0.0,0.6082,0.004,0.0,Job code at visit__organisations,-0.02,-0.01,2,34,0.12
Job code at visit managers construction,,,,0,1.0,0.0,0.0,0.0,0.0,0.7331,-0.003,0.0,Job code at visit__managers construction,-0.03,0.0,2,34,0.12
Frequency of friend/family visits Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.8692,0.001,0.0,Frequency of friend/family visits_Prefer not to answer,-0.09,-0.09,2,34,0.12
Job code at visit construction,,,,0,1.0,0.0,0.0,0.0,0.0,0.7663,0.003,0.0,Job code at visit__construction,-0.06,-0.06,2,34,0.12
Job code at visit working,,,,0,1.0,0.0,0.0,0.0,0.0,0.6272,-0.004,0.0007,Job code at visit__working,-0.07,-0.07,2,34,0.12
Job code at visit police,,,,0,1.0,0.0,0.0,0.0,0.0,0.7174,-0.003,0.0,Job code at visit__police,-0.03,-0.03,2,34,0.12
Variation in diet infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7388,0.003,0.0,Variation in diet_infrequent_,-0.12,-0.12,2,34,0.12
Illnesses of adopted father 0 infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7244,-0.003,0.0,Illnesses of adopted father_0_infrequent_,-0.14,-0.14,2,34,0.12
Job code at visit storage occupations,,,,0,1.0,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__storage occupations,-0.05,-0.05,2,34,0.12
Job code at visit operatives,,,,0,1.0,0.0,0.0,0.0,0.0,0.8412,-0.003,0.0,Job code at visit__operatives,-0.01,-0.01,2,34,0.12
Job code at visit heavy,,,,0,1.0,0.0,0.0,0.0,0.0,0.8583,0.002,0.0003,Job code at visit__heavy,-0.04,-0.03,2,34,0.12
Job code at visit personal,,,,0,1.0,0.0,0.0,0.0,0.0,0.7923,-0.002,0.0,Job code at visit__personal,-0.09,-0.09,2,34,0.12
"Qualifications College or University degree|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.5052,0.006,0.0,"Qualifications_College or University degree|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.04,0.04,2,34,0.12
Job code at visit goods handling,,,,0,1.0,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__goods handling,-0.02,-0.02,2,34,0.12
Illnesses of adopted father 1 infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.6738,0.004,0.0,Illnesses of adopted father_1_infrequent_,-0.15,-0.15,2,34,0.12
Job code at visit relations managers,,,,0,1.0,0.0,0.0,0.0,0.0,0.6354,-0.003,0.0008,Job code at visit__relations managers,-0.03,0.04,2,34,0.12
Job code at visit administrative,,,,0,1.0,0.0,0.0,0.0,0.0,0.9345,-0.0,0.0,Job code at visit__administrative,-0.05,-0.05,2,34,0.12
Job code at visit postal workers,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Job code at visit__postal workers,-0.04,-0.0,2,34,0.12
Z87.4 - Personal history of diseases of the genito-urinary system,,,,0,1.0,0.0,0.0,0.0,0.0,0.579,0.017,0.0,Z87.4 - Personal history of diseases of the genito-urinary system,0.05,0.05,2,34,0.12
Job code at visit welfare,,,,0,1.0,0.0,0.0,0.0,0.0001,0.4086,-0.007,0.0,Job code at visit__welfare,-0.14,-0.14,2,34,0.12
Job code at visit sorters messengers,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Job code at visit__sorters messengers,-0.03,0.0,2,34,0.12
Job code at visit dealers,,,,0,1.0,0.0,0.0,0.0,0.0,0.4206,0.007,0.0,Job code at visit__dealers,0.05,0.05,2,34,0.12
Job code at visit vehicle drivers,,,,0,1.0,0.0,0.0,0.0,0.0,0.8583,0.002,0.0,Job code at visit__vehicle drivers,0.06,0.13,2,34,0.12
Job code at visit shopkeepers wholesale,,,,0,1.0,0.0,0.0,0.0,0.0,0.4206,0.007,0.0,Job code at visit__shopkeepers wholesale,0.0,0.0,2,34,0.12
Job code at visit planning professionals,,,,0,1.0,0.0,0.0,0.0,0.0,0.6676,-0.004,0.0,Job code at visit__planning professionals,-0.03,-0.0,2,34,0.12
Job code at visit cleaners,,,,0,1.0,0.0,0.0,0.0,0.0,0.8483,0.001,0.0008,Job code at visit__cleaners,-0.08,-0.08,2,34,0.12
Job code at visit vocational industrial,,,,0,1.0,0.0,0.0,0.0,0.0,0.9061,-0.001,0.0,Job code at visit__vocational industrial,0.01,0.01,2,34,0.12
Age emphysema/chronic bronchitis diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,0.9204,0.001,0.0,Age emphysema/chronic bronchitis diagnosed_None,0.0,0.0,2,34,0.12
Job code at visit cleaners domestics,,,,0,1.0,0.0,0.0,0.0,0.0,0.9354,0.001,0.0,Job code at visit__cleaners domestics,-0.11,-0.11,2,34,0.12
"Qualifications College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.7009,-0.003,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",-0.01,-0.01,2,34,0.12
Job code at visit transport,,,,0,1.0,0.0,0.0,0.0,0.0,0.975,-0.0,0.0003,Job code at visit__transport,-0.03,-0.03,2,34,0.12
Frequency of tiredness / lethargy in last 2 weeks Not at all,,,,0,1.0,0.0,0.0,0.0,0.0011,0.4362,-0.007,0.0,Frequency of tiredness / lethargy in last 2 weeks_Not at all,-0.11,-0.11,2,34,0.12
Frequency of depressed mood in last 2 weeks Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.818,-0.002,0.0,Frequency of depressed mood in last 2 weeks_Prefer not to answer,-0.07,-0.07,2,34,0.12
Z03.8 - Observation for other suspected diseases and conditions,,,,0,1.0,0.0,0.0,0.0,0.0,0.9974,0.007,0.0,Z03.8 - Observation for other suspected diseases and conditions,-0.06,-0.06,2,34,0.12
Job code at visit process operatives,,,,0,1.0,0.0,0.0,0.0,0.0,0.6103,-0.005,0.0,Job code at visit__process operatives,-0.0,-0.0,2,34,0.12
Job code at visit machine,,,,0,1.0,0.0,0.0,0.0,0.0008,0.8504,-0.005,0.0,Job code at visit__machine,-0.1,-0.1,2,34,0.12
Job code at visit process,,,,0,1.0,0.0,0.0,0.0,0.0,0.8098,0.002,0.0,Job code at visit__process,-0.07,-0.07,2,34,0.12
Job code at visit chefs,,,,0,1.0,0.0,0.0,0.0,0.0,0.7779,0.003,0.0,Job code at visit__chefs,-0.11,-0.11,2,34,0.12
Other non-epithelial cancer of skin,,,,0,1.0,0.0,0.0,0.0,0.0016,0.7117,0.005,0.0,Other non-epithelial cancer of skin,0.1,0.1,2,34,0.12
HSV-2 seropositivity for Herpes Simplex virus-2,,,,0,1.0,0.0,0.0,0.0,0.0,0.9284,0.001,0.0007,HSV-2 seropositivity for Herpes Simplex virus-2_None,-0.01,0.07,2,34,0.12
Job code at visit property,,,,0,1.0,0.0,0.0,0.0,0.0,0.7626,0.003,0.0,Job code at visit__property,-0.08,-0.08,2,34,0.12
"Qualifications College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.9262,-0.001,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.02,0.02,2,34,0.12
Anal and rectal conditions,,,,0,1.0,0.0,0.0,0.0,0.0006,0.8675,0.004,0.0,Anal and rectal conditions,-0.02,-0.02,2,34,0.12
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0,0.9227,0.001,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|NVQ or HND or HNC or equivalent,0.06,0.06,2,34,0.12
Job code at visit housing,,,,0,1.0,0.0,0.0,0.0,0.0,0.6134,-0.004,0.0,Job code at visit__housing,-0.11,-0.11,2,34,0.12
Job code at visit clerks,,,,0,1.0,0.0,0.0,0.0,0.0,0.5817,-0.004,0.0,Job code at visit__clerks,0.02,0.02,2,34,0.12
Job code at visit services,,,,0,1.0,0.0,0.0,0.0,0.0,0.5246,0.004,0.0004,Job code at visit__services,-0.04,-0.04,2,34,0.12
Job code at visit workers mail,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006,Job code at visit__workers mail,-0.04,0.01,2,34,0.12
"Qualifications O levels/GCSEs or equivalent|CSEs or equivalent|Other professional qualifications eg: nursing, teaching",,,,0,1.0,0.0,0.0,0.0,0.0,0.9061,-0.001,0.0,"Qualifications_O levels/GCSEs or equivalent|CSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.04,0.04,2,34,0.12
Job code at visit industrial,,,,0,1.0,0.0,0.0,0.0,0.0,0.8105,-0.003,0.0,Job code at visit__industrial,-0.09,-0.09,2,34,0.12
Job code at visit librarians,,,,0,1.0,0.0,0.0,0.0,0.0,0.5097,-0.006,0.0006,Job code at visit__librarians,0.0,0.04,2,34,0.12
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0,0.4955,0.006,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent,0.01,0.01,2,34,0.12
Job code at visit postal,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Job code at visit__postal,-0.07,-0.07,2,34,0.12
Job code at visit messengers couriers,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Job code at visit__messengers couriers,0.0,0.04,2,34,0.12
Job code at visit metal working,,,,0,1.0,0.0,0.0,0.0,0.0,0.6272,-0.004,0.0,Job code at visit__metal working,-0.08,-0.08,2,34,0.12
Job code at visit actuaries,,,,0,1.0,0.0,0.0,0.0,0.0,0.4993,-0.006,0.0,Job code at visit__actuaries,-0.02,-0.02,2,34,0.12
Job code at visit heavy goods,,,,0,1.0,0.0,0.0,0.0,0.0,0.8583,0.002,0.0,Job code at visit__heavy goods,-0.04,-0.04,2,34,0.12
Job code at visit secondary education,,,,0,1.0,0.0,0.0,0.0,0.0,0.7495,0.003,0.0,Job code at visit__secondary education,-0.07,-0.07,2,34,0.12
Concentration of Small HDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0073,0.4326,0.001,0.0006,Concentration of Small HDL Particles,-0.06,0.01,2,34,0.12
Miserableness,,,,0,1.0,0.0,0.0,0.0,0.0,0.9449,-0.001,0.0,Miserableness_Do not know,-0.0,-0.0,2,34,0.12
Qualifications College or University degree|O levels/GCSEs or equivalent,,,,0,1.0,0.0,0.0,0.0,0.0,0.532,0.006,0.0,Qualifications_College or University degree|O levels/GCSEs or equivalent,0.01,0.01,2,34,0.12
Job code at visit advisers,,,,0,1.0,0.0,0.0,0.0,0.0,0.4002,0.009,0.0,Job code at visit__advisers,-0.03,-0.03,2,34,0.12
Genetic ethnic grouping,,,,0,1.0,0.0,0.0,0.0,0.0,0.9243,0.001,0.0,Genetic ethnic grouping_None,-0.08,-0.08,2,34,0.12
Irritability Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.8692,0.001,0.0008,Irritability_Prefer not to answer,-0.09,-0.09,2,34,0.12
"Age hay fever, rhinitis or eczema diagnosed infrequent",,,,0,1.0,0.0,0.0,0.0,0.0,0.9186,-0.001,0.0,"Age hay fever, rhinitis or eczema diagnosed_infrequent_",-0.1,-0.1,2,34,0.12
Job code at visit works,,,,0,1.0,0.0,0.0,0.0,0.001,0.4709,0.006,0.0,Job code at visit__works,-0.07,-0.07,2,34,0.12
Salt added to food infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.4557,0.007,0.0,Salt added to food_infrequent_,-0.01,-0.01,2,34,0.12
HSV-1 seropositivity for Herpes Simplex virus-1 False,,,,0,1.0,0.0,0.0,0.0,0.0,0.7002,0.003,0.0,HSV-1 seropositivity for Herpes Simplex virus-1_False,-0.01,-0.01,2,34,0.12
Y83.6 - Removal of other organ (partial) (total),,,,0,1.0,0.0,0.0,0.0,0.0006,0.7121,0.002,0.0,Y83.6 - Removal of other organ (partial) (total),-0.08,-0.08,2,34,0.12
Job code at visit wholesale managers,,,,0,1.0,0.0,0.0,0.0,0.0,0.6662,0.004,0.0,Job code at visit__wholesale managers,-0.0,0.05,2,34,0.12
