feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
M48.06 - Spinal stenosis (Lumbar region),C0024090,Lumbar Region,Lumbar Region. The region of the spine below the ribs and above the hipbones.,0,0.396,0.0,0.0,0.0,0.0005,0.6107,0.002,0.0,M48.06 - Spinal stenosis (Lumbar region),0.06,0.06,2,287,1.86
Disorders of lacrimal system,C0022903,Lacrimal Apparatus,"Lacrimal Apparatus. The tear-forming and tear-conducting system which includes the lacrimal glands, eyelid margins, conjunctival sac, and the tear drainage system.",0,0.76,0.0,0.0,0.0,0.0001,0.609,-0.001,0.0,Disorders of lacrimal system,0.19,0.19,2,336,4.25
Family history,C0241889,Family history (finding),Family history (finding). A record of a patient's background regarding health and disease events of blood relatives. A patient's family medical history may be important in diagnosing existing conditions.,0,0.836,0.0,0.0,0.0,0.0,0.6071,0.003,0.0,Family history,0.08,0.08,2,118,0.84
Altered mental status,C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.394,0.0,0.0,0.0,0.0001,0.6053,0.002,0.0007,Altered mental status,0.03,0.03,99,0,0.0
Altered mental status,C0278060,Mental state,Mental state. ,0,0.651,0.0,0.0,0.0,0.0001,0.6053,0.002,0.0007,Altered mental status,0.03,0.03,2,155,0.4
X59.9 - Unspecified place,C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.269,0.0,0.0,0.0,0.0009,0.5808,-0.001,0.0004,X59.9 - Unspecified place,0.05,0.05,99,110,inf
Mucous polyp of cervix,C0007874,Cervix Uteri,Cervix Uteri. The neck portion of the UTERUS between the lower isthmus and the VAGINA forming the cervical canal.,0,0.556,0.0,0.0,0.0,0.0001,0.5718,0.001,0.0,Mucous polyp of cervix,0.08,0.08,2,5,0.01
Apolipoprotein B Blood biochemistry,C1412471,APOB gene,APOB gene. This gene plays a role in lipid transport.,0,0.67,0.0,1.0,0.3,0.0128,0.5613,0.003,0.0002,Apolipoprotein B Blood biochemistry,0.2,0.22,2,0,0.0
Apolipoprotein B Blood biochemistry,C0003591,Apolipoproteins,Apolipoproteins. Protein components on the surface of LIPOPROTEINS. They form a layer surrounding the hydrophobic lipid core. There are several classes of apolipoproteins with each playing a different role in lipid transport and LIPID METABOLISM. These proteins are synthesized mainly in the LIVER and the INTESTINES.,0,0.646,0.0,1.0,0.3,0.0128,0.5613,0.003,0.0002,Apolipoprotein B Blood biochemistry,0.2,0.22,2,302,0.61
Ever had refractive laser eye surgery Right eye only,C0229089,Right eye,Right eye. The eye positioned in the right orbit.,0,0.327,0.0,0.0,0.0,0.0,0.5586,0.001,0.0,Ever had refractive laser eye surgery_Right eye only,0.04,0.04,2,159,0.15
Anal and rectal polyp,C0003461,Anus,"Anus. The lower opening of the digestive tract, lying in the cleft between the buttocks, through which fecal matter is extruded.",0,0.518,0.0,0.0,0.0,0.0003,0.5564,0.001,0.0009,Anal and rectal polyp,0.12,0.23,2,313,0.55
Anal and rectal polyp,C2939124,Anal (qualifier value),Anal (qualifier value). ,0,0.44,0.0,0.0,0.0,0.0003,0.5564,0.001,0.0009,Anal and rectal polyp,0.12,0.23,99,183,inf
Anal and rectal polyp,C0034887,Rectal polyp,"Rectal polyp. A polypoid lesion that arises from the rectum and protrudes into the lumen. This group includes adenomatous polyps, serrated polyps, and hamartomatous polyps.",0,0.859,0.0,0.0,0.0,0.0003,0.5564,0.001,0.0009,Anal and rectal polyp,0.12,0.23,2,0,0.0
Other peripheral nerve disorders,C4721453,Peripheral Nervous System Diseases,"Peripheral Nervous System Diseases. Diseases of the peripheral nerves external to the brain and spinal cord, which includes diseases of the nerve roots, ganglia, plexi, autonomic nerves, sensory nerves, and motor nerves.",0,0.86,0.0,0.0,0.0,0.0,0.5511,0.001,0.0,Other peripheral nerve disorders,0.04,0.04,2,15,0.58
Viral infection,C0042769,Virus Diseases,Virus Diseases. A general term for diseases caused by viruses.,0,0.911,0.0,0.0,0.0,0.0,0.5449,0.003,0.0006,Viral infection,0.06,0.06,2,68,0.02
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0087086,Thrombus,Thrombus. ,0,0.27,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0302148,Blood Clot,"Blood Clot. An aggregation of blood factors, primarily platelets and fibrin with entrapment of cellular elements, frequently causing vascular obstruction at the point of its formation.",0,0.255,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,376,1.47
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0149871,Deep Vein Thrombosis,"Deep Vein Thrombosis. A blood clot in a deep vein, predominantly in the lower extremity, but may include the pelvis or upper extremity.",0,0.299,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,148,0.12
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0151950,Deep thrombophlebitis,Deep thrombophlebitis. ,0,0.238,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0006277,Bronchitis,"Bronchitis. Inflammation of the large airways in the lung including any part of the BRONCHI, from the PRIMARY BRONCHI to the TERTIARY BRONCHI.",0,0.281,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,217,0.72
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0034067,Pulmonary Emphysema,Pulmonary Emphysema. Enlargement of air spaces distal to the TERMINAL BRONCHIOLES where gas-exchange normally takes place. This is usually due to destruction of the alveolar wall. Pulmonary emphysema can be classified by the location and distribution of the lesions.,0,0.21,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,82,0.29
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.247,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,11,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0013595,Eczema,"Eczema. A pruritic papulovesicular dermatitis occurring as a reaction to many endogenous and exogenous agents (Dorland, 27th ed).",0,0.361,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,9,0.01
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0002111,Allergy Specialty,Allergy Specialty. ,0,0.344,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,99,9,inf
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C0020517,Hypersensitivity,"Hypersensitivity. Altered reactivity to an antigen, which can result in pathologic reactions upon subsequent exposure to that particular antigen.",0,0.27,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,9,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",C2607914,Allergic rhinitis (disorder),"Allergic rhinitis (disorder). Inflammation of the nasal mucous membranes caused by an IgE-mediated response to external allergens. The inflammation may also involve the mucous membranes of the sinuses, eyes, middle ear, and pharynx. Symptoms include sneezing, nasal congestion, rhinorrhea, and itching. It may lead to fatigue, drowsiness, and malaise thus causing impairment of the quality of life.",0,0.249,0.0,0.0,0.0,0.0,0.5434,-0.001,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Asthma|Hayfever, allergic rhinitis or eczema",0.06,0.06,2,269,134.5
M25.51 - Pain in joint (Shoulder region),C1549543,Administration Method - Pain,Administration Method - Pain. ,0,0.259,0.0,0.0,0.0,0.0,0.5356,-0.001,0.0005,M25.51 - Pain in joint (Shoulder region),0.01,0.01,99,106,inf
M25.51 - Pain in joint (Shoulder region),C0037004,Shoulder,"Shoulder. Part of the body in humans and primates where the arms connect to the trunk. The shoulder has five joints; ACROMIOCLAVICULAR joint, CORACOCLAVICULAR joint, GLENOHUMERAL joint, scapulathoracic joint, and STERNOCLAVICULAR joint.",0,0.399,0.0,0.0,0.0,0.0,0.5356,-0.001,0.0005,M25.51 - Pain in joint (Shoulder region),0.01,0.01,2,74,0.06
Inguinal hernia,C0019294,"Hernia, Inguinal","Hernia, Inguinal. An abdominal hernia with an external bulge in the GROIN region. It can be classified by the location of herniation. Indirect inguinal hernias occur through the internal inguinal ring. Direct inguinal hernias occur through defects in the ABDOMINAL WALL (transversalis fascia) in Hesselbach's triangle. The former type is commonly seen in children and young adults; the latter in adults.",0,0.921,0.0,0.0,0.0,0.0007,0.5313,-0.002,0.0,Inguinal hernia,0.22,0.22,2,43,0.17
Inguinal hernia,C0019295,"Inguinal Hernia, Direct","Inguinal Hernia, Direct. A protrusion of the abdominal cavity contents into the inguinal canal through the superficial inguinal ring.",0,0.904,0.0,0.0,0.0,0.0007,0.5313,-0.002,0.0,Inguinal hernia,0.22,0.22,2,157,7.48
Sebaceous cyst,C0014511,Epithelial cyst,"Epithelial cyst. Intradermal or subcutaneous saclike structure, the wall of which is stratified epithelium containing keratohyalin granules.",0,0.835,0.0,0.0,0.0,0.0005,0.5263,-0.003,0.0007,Sebaceous cyst,0.08,0.08,2,0,0.0
Concentration of Large LDL Particles,C0549177,Large,"Large. Of considerable or relatively great size, extent, or capacity.",0,0.272,0.0,0.0,0.0,0.0025,0.5258,0.001,0.0,Concentration of Large LDL Particles,0.04,0.19,2,95,2.44
Concentration of Large LDL Particles,C1416798,LARGE1 gene,LARGE1 gene. ,0,0.282,0.0,0.0,0.0,0.0025,0.5258,0.001,0.0,Concentration of Large LDL Particles,0.04,0.19,2,265,1.85
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C0013710,Egg Food Product,"Egg Food Product. Animal reproductive bodies, or the contents thereof, used as food. The concept is differentiated from OVUM, the anatomic or physiologic entity.",0,0.472,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,2,38,0.2
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C3687582,Produces milk for human food,Produces milk for human food. <p>Milk production</p>,0,0.223,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C0043137,Wheat (Dietary),Wheat (Dietary). ,0,0.48,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,2,308,3.24
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C0981883,whole wheat allergenic extract,whole wheat allergenic extract. ,0,0.456,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,99,67,inf
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C1095911,wheat preparation,wheat preparation. ,0,0.458,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,99,30,inf
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C0007004,Carbohydrates,"Carbohydrates. A class of organic compounds composed of carbon, hydrogen, and oxygen in a ratio of Cn(H2O)n. The largest class of organic compounds, including STARCH; GLYCOGEN; CELLULOSE; POLYSACCHARIDES; and simple MONOSACCHARIDES.",0,0.194,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C0242209,Sugars,"Sugars. A white crystalline carbohydrate, typically sucrose, used as a sweetener and preservative.",0,0.205,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C3665462,raw sugar,raw sugar. ,0,0.234,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,3,132,132.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Dairy products|Wheat products",C0016452,Food,Food. Substances taken in by the body to provide nourishment.,0,0.324,0.0,0.0,0.0,0.0,0.5235,-0.001,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Dairy products|Wheat products",0.0,0.0,2,69,0.07
Fractured/broken bones in last 5 years Prefer not to answer,C0262950,Skeletal bone,Skeletal bone. The structural organ comprised of specialized connective tissue that forms the skeletal components of the body.,0,0.432,0.0,0.0,0.0,0.0,0.5232,-0.001,0.0,Fractured/broken bones in last 5 years_Prefer not to answer,0.18,0.18,2,4,0.0
Fractured/broken bones in last 5 years Prefer not to answer,C1442209,XXX bone,XXX bone. ,0,0.421,0.0,0.0,0.0,0.0,0.5232,-0.001,0.0,Fractured/broken bones in last 5 years_Prefer not to answer,0.18,0.18,99,84,inf
Other disorders of eyelids,C0040188,Tic disorder,"Tic disorder. Disorders characterized by recurrent TICS that may interfere with speech and other activities. Tics are sudden, rapid, nonrhythmic, stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities. Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany another another condition. (From DSM-IV, 1994)",0,0.158,0.0,0.0,0.0,0.0,0.522,0.003,0.0004,Other disorders of eyelids,0.19,0.19,2,417,1.82
Other disorders of eyelids,C0015426,Eyelid structure,Eyelid structure. Each of the upper and lower folds of SKIN which cover the EYE when closed.,0,0.648,0.0,0.0,0.0,0.0,0.522,0.003,0.0004,Other disorders of eyelids,0.19,0.19,2,0,0.0
Umbilical hernia,C1306503,Congenital exomphalos,"Congenital exomphalos. A HERNIA due to an imperfect closure or weakness of the umbilical ring. It appears as a skin-covered protrusion at the UMBILICUS during crying, coughing, or straining. The hernia generally consists of OMENTUM or SMALL INTESTINE. The vast majority of umbilical hernias are congenital but can be acquired due to severe abdominal distention.",0,0.846,0.0,1.0,0.5,0.0002,0.5216,0.001,0.0,Umbilical hernia,0.16,0.16,2,105,52.5
Congenital anomalies of great vessels,C0000768,Congenital Abnormality,Congenital Abnormality. Malformations of organs or body parts during development in utero.,0,0.48,0.0,0.0,0.0,0.0005,0.4984,0.004,0.0,Congenital anomalies of great vessels,0.03,0.03,2,285,0.06
Congenital anomalies of great vessels,C0266292,Congenital anomaly of the kidney,Congenital anomaly of the kidney. An abnormality of the kidney. [HPO:probinson],0,0.329,0.0,0.0,0.0,0.0005,0.4984,0.004,0.0,Congenital anomalies of great vessels,0.03,0.03,2,16,0.15
Congenital anomalies of great vessels,C0225991,Structure of great blood vessel (organ),"Structure of great blood vessel (organ). Any of the major arteries or veins attached to the cardiac atria or ventricles. This includes the aorta, superior and inferior vena cava and the pulmonary arteries and veins.",0,0.658,0.0,0.0,0.0,0.0005,0.4984,0.004,0.0,Congenital anomalies of great vessels,0.03,0.03,2,65,0.42
Hypovolemia,C0546884,Hypovolemia,Hypovolemia. An abnormally low volume of blood circulating through the body. It may result in hypovolemic shock (see SHOCK).,0,0.919,0.0,0.0,0.0,0.0,0.497,0.003,0.0,Hypovolemia,0.02,0.02,2,28,0.07
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0087086,Thrombus,Thrombus. ,0,0.258,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0302148,Blood Clot,"Blood Clot. An aggregation of blood factors, primarily platelets and fibrin with entrapment of cellular elements, frequently causing vascular obstruction at the point of its formation.",0,0.249,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,376,1.47
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0149871,Deep Vein Thrombosis,"Deep Vein Thrombosis. A blood clot in a deep vein, predominantly in the lower extremity, but may include the pelvis or upper extremity.",0,0.295,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,148,0.12
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0151950,Deep thrombophlebitis,Deep thrombophlebitis. ,0,0.225,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0006277,Bronchitis,"Bronchitis. Inflammation of the large airways in the lung including any part of the BRONCHI, from the PRIMARY BRONCHI to the TERTIARY BRONCHI.",0,0.282,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,217,0.72
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0034067,Pulmonary Emphysema,Pulmonary Emphysema. Enlargement of air spaces distal to the TERMINAL BRONCHIOLES where gas-exchange normally takes place. This is usually due to destruction of the alveolar wall. Pulmonary emphysema can be classified by the location and distribution of the lesions.,0,0.176,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,82,0.29
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.236,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,11,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0035455,Rhinitis,"Rhinitis. Inflammation of the NASAL MUCOSA, the mucous membrane lining the NASAL CAVITIES.",0,0.197,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0013595,Eczema,"Eczema. A pruritic papulovesicular dermatitis occurring as a reaction to many endogenous and exogenous agents (Dorland, 27th ed).",0,0.374,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,9,0.01
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0002111,Allergy Specialty,Allergy Specialty. ,0,0.394,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,99,9,inf
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C0020517,Hypersensitivity,"Hypersensitivity. Altered reactivity to an antigen, which can result in pathologic reactions upon subsequent exposure to that particular antigen.",0,0.308,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,9,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the lung|Hayfever, allergic rhinitis or eczema",C2607914,Allergic rhinitis (disorder),"Allergic rhinitis (disorder). Inflammation of the nasal mucous membranes caused by an IgE-mediated response to external allergens. The inflammation may also involve the mucous membranes of the sinuses, eyes, middle ear, and pharynx. Symptoms include sneezing, nasal congestion, rhinorrhea, and itching. It may lead to fatigue, drowsiness, and malaise thus causing impairment of the quality of life.",0,0.313,0.0,0.0,0.0,0.0,0.4926,0.002,0.0,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the lung|Hayfever, allergic rhinitis or eczema",0.03,0.03,2,269,134.5
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0087086,Thrombus,Thrombus. ,0,0.334,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0302148,Blood Clot,"Blood Clot. An aggregation of blood factors, primarily platelets and fibrin with entrapment of cellular elements, frequently causing vascular obstruction at the point of its formation.",0,0.332,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,376,1.47
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",C0149871,Deep Vein Thrombosis,"Deep Vein Thrombosis. A blood clot in a deep vein, predominantly in the lower extremity, but may include the pelvis or upper extremity.",0,0.443,0.0,0.0,0.0,0.0,0.4914,0.002,0.0001,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Emphysema/chronic bronchitis|Asthma",0.07,0.07,2,148,0.12
